host_ID,host_species,village,grid,season,total_reads,asv_ID,reads
2348,Microgale brevicaudata,Mandena,secondary_forest,2,26253,ASV_13,0.11819601569344455
2352,Microgale brevicaudata,Mandena,secondary_forest,2,13641,ASV_13,0.03328201744740121
2359,Microgale brevicaudata,Mandena,secondary_forest,2,20362,ASV_13,0.01910421373146056
2375,Microgale brevicaudata,Mandena,semi-intact_forest,2,20498,ASV_13,0.08708166650404918
2385,Microgale brevicaudata,Mandena,semi-intact_forest,2,28727,ASV_13,0.02394959445817523
2386,Microgale brevicaudata,Mandena,flooded_rice,2,23983,ASV_13,0.0663803527498645
2387,Microgale brevicaudata,Mandena,flooded_rice,2,9141,ASV_13,0.18313094847390876
2393,Microgale brevicaudata,Mandena,flooded_rice,2,19579,ASV_13,0.04142193166147403
2394,Microgale brevicaudata,Mandena,flooded_rice,2,11681,ASV_13,0.05658762092286619
2402,Microgale brevicaudata,Mandena,flooded_rice,2,5851,ASV_13,0.08152452572209878
2405,Microgale brevicaudata,Mandena,flooded_rice,2,23895,ASV_13,0.2222640719815861
2406,Microgale brevicaudata,Mandena,flooded_rice,2,15707,ASV_13,0.06895014961482142
2411,Microgale brevicaudata,Mandena,flooded_rice,2,20966,ASV_13,0.01454736239626061
2430,Microgale brevicaudata,Mandena,flooded_rice,2,14296,ASV_13,0.08533855623950755
2432,Microgale brevicaudata,Mandena,flooded_rice,2,29477,ASV_13,0.01801404484852596
2441,Microgale brevicaudata,Mandena,agroforest,2,15470,ASV_13,0.04305106658047834
2445,Microgale brevicaudata,Mandena,agroforest,2,34818,ASV_13,0.1953300017232466
2498,Microgale brevicaudata,Mandena,brushy_regrowth,3,14783,ASV_13,0.03084624230535074
2530,Microgale brevicaudata,Mandena,brushy_regrowth,3,17246,ASV_13,0.06099965209323901
2579,Microgale brevicaudata,Mandena,agriculture,3,24768,ASV_13,0.03775032299741602
2637,Microgale brevicaudata,Mandena,flooded_rice,3,19166,ASV_13,0.01768757174162579
2654,Microgale brevicaudata,Mandena,secondary_forest,3,20800,ASV_13,0.34947115384615385
2656,Microgale brevicaudata,Mandena,secondary_forest,3,10258,ASV_13,0.02632092025736011
2663,Microgale brevicaudata,Mandena,secondary_forest,3,18174,ASV_13,0.05898536370639375
2664,Microgale brevicaudata,Mandena,secondary_forest,3,33539,ASV_13,0.4930081397775723
2677,Microgale brevicaudata,Mandena,semi-intact_forest,3,19633,ASV_13,0.6064788875872256
2678,Microgale brevicaudata,Mandena,semi-intact_forest,3,19025,ASV_13,0.2883048620236531
2682,Microgale brevicaudata,Mandena,semi-intact_forest,3,68701,ASV_13,0.01427926813292383
2697,Mus musculus,Mandena,agroforest,3,15143,ASV_13,0.04662220167734266
2705,Rattus rattus,Mandena,agroforest,3,28832,ASV_13,0.01647475027746947
2708,Rattus rattus,Mandena,agroforest,3,28343,ASV_13,0.4521751402462689
2709,Rattus rattus,Mandena,agroforest,3,22117,ASV_13,0.01379029705656282
2710,Rattus rattus,Mandena,agroforest,3,23300,ASV_13,0.01437768240343347
2712,Rattus rattus,Mandena,agroforest,3,23767,ASV_13,0.02107964825177767
2716,Mus musculus,Mandena,agroforest,3,18822,ASV_13,0.0527574115396876
2717,Rattus rattus,Mandena,agroforest,3,27662,ASV_13,0.9885763863784252
2718,Rattus rattus,Mandena,agroforest,3,17483,ASV_13,0.10381513470228222
2720,Rattus rattus,Mandena,agroforest,3,24571,ASV_13,0.7055064913922917
2729,Microgale brevicaudata,Mandena,agroforest,3,22331,ASV_13,0.09457704536294836
2733,Rattus rattus,Mandena,agroforest,3,15418,ASV_13,0.1178492670904138
2738,Rattus rattus,Mandena,village,3,16732,ASV_13,0.0292254362897442
2747,Rattus rattus,Mandena,agroforest,3,15087,ASV_13,0.4699410088155366
2761,Microgale brevicaudata,Mandena,agroforest,3,16543,ASV_13,0.16701928308045697
2803,Mus musculus,Sarahandrano,brushy_regrowth,1,30802,ASV_13,0.01519381858320888
2856,Rattus rattus,Sarahandrano,agriculture,1,16006,ASV_13,0.02861426964888167
2066,Rattus rattus,Mandena,agriculture,1,11846,ASV_14,0.1944116157352693
2092,Rattus rattus,Mandena,agriculture,1,19241,ASV_14,0.13320513486825009
2129,Rattus rattus,Mandena,secondary_forest,1,7013,ASV_14,0.0685869100242407
2186,Rattus rattus,Mandena,flooded_rice,1,11558,ASV_14,0.02033223741131683
2206,Rattus rattus,Mandena,village,1,36840.99999999999,ASV_14,0.0221763795771016
2220,Rattus rattus,Mandena,village,1,19599,ASV_14,0.11852645543139956
2287,Rattus rattus,Mandena,brushy_regrowth,2,8590,ASV_14,0.189988358556461
2303,Rattus rattus,Mandena,agriculture,2,17437,ASV_14,0.02896140391122326
2314,Rattus rattus,Mandena,agriculture,2,33813,ASV_14,0.03779611392068139
2549,Rattus rattus,Mandena,agriculture,3,15785,ASV_14,0.06404814697497624
2604,Rattus rattus,Mandena,flooded_rice,3,15224,ASV_14,0.1543615344193379
2606,Rattus rattus,Mandena,flooded_rice,3,11860,ASV_14,0.02900505902192243
2610,Rattus rattus,Mandena,flooded_rice,3,20848,ASV_14,0.01865886415963161
2611,Rattus rattus,Mandena,flooded_rice,3,10928,ASV_14,0.02278550512445095
2623,Rattus rattus,Mandena,flooded_rice,3,17391,ASV_14,0.04352826174458053
2641,Mus musculus,Mandena,flooded_rice,3,14143,ASV_14,0.07303966626599731
2645,Rattus rattus,Mandena,flooded_rice,3,22593,ASV_14,0.10215553490019032
2749,Rattus rattus,Mandena,agroforest,3,10823,ASV_14,0.01598447750161692
2772,Rattus rattus,Sarahandrano,brushy_regrowth,1,15520,ASV_14,0.01359536082474226
2773,Rattus rattus,Sarahandrano,brushy_regrowth,1,15422,ASV_14,0.03507975619245234
2805,Mus musculus,Sarahandrano,brushy_regrowth,1,9373,ASV_14,0.04224901312279953
2852,Rattus rattus,Sarahandrano,agriculture,1,28849,ASV_14,0.0746299698429755
2868,Rattus rattus,Sarahandrano,agriculture,1,22311,ASV_14,0.4910134014611627
2887,Rattus rattus,Sarahandrano,secondary_forest,1,37675,ASV_14,0.0572528201725282
2895,Rattus rattus,Sarahandrano,secondary_forest,1,18514,ASV_14,0.03694501458355839
2900,Rattus rattus,Sarahandrano,secondary_forest,1,25436,ASV_14,0.03314200345966347
2930,Rattus rattus,Sarahandrano,agroforest,1,15036,ASV_14,0.05134344240489492
2935,Rattus rattus,Sarahandrano,agroforest,1,14958,ASV_14,0.07407407407407407
2937,Rattus rattus,Sarahandrano,agroforest,1,11064,ASV_14,0.4241684743311641
2955,Mus musculus,Sarahandrano,flooded_rice,1,3654,ASV_14,0.5013683634373289
2956,Mus musculus,Sarahandrano,flooded_rice,1,118044,ASV_14,0.8924299413777913
2957,Mus musculus,Sarahandrano,flooded_rice,1,16684,ASV_14,0.7668424838168305
2958,Rattus rattus,Sarahandrano,flooded_rice,1,29621,ASV_14,0.09132034705107862
2967,Mus musculus,Sarahandrano,village,1,31617,ASV_14,0.7005408482778253
2968,Mus musculus,Sarahandrano,village,1,4773,ASV_14,0.4083385711292688
2969,Mus musculus,Sarahandrano,flooded_rice,1,8970,ASV_14,0.696989966555184
2970,Mus musculus,Sarahandrano,flooded_rice,1,12892,ASV_14,0.4215792739683525
2983,Mus musculus,Sarahandrano,flooded_rice,1,34312,ASV_14,0.03503147586850082
2990,Rattus rattus,Sarahandrano,brushy_regrowth,2,18802,ASV_14,0.05329220295713222
3036,Rattus rattus,Sarahandrano,agroforest,2,21336,ASV_14,0.04096362954630671
3039,Rattus rattus,Sarahandrano,agroforest,2,11870,ASV_14,0.02443133951137321
3083,Mus musculus,Sarahandrano,village,2,12584,ASV_14,0.03162746344564526
3084,Mus musculus,Sarahandrano,village,2,12660,ASV_14,0.05007898894154818
3109,Mus musculus,Sarahandrano,flooded_rice,2,13938,ASV_14,0.01549720189410245
3475,Mus musculus,Sarahandrano,flooded_rice,3,5546,ASV_14,0.04850342589253516
3490,Rattus rattus,Sarahandrano,village,3,19487,ASV_14,0.04377277159131729
3503,Rattus rattus,Andatsakala,brushy_regrowth,1,38572,ASV_14,0.03728092917141968
3624,Mus musculus,Andatsakala,flooded_rice,1,15494,ASV_14,0.1451529624370724
3630,Rattus rattus,Andatsakala,village,1,10591,ASV_14,0.02473798508167312
3637,Rattus rattus,Andatsakala,village,1,16324,ASV_14,0.11486155354079884
3639,Rattus rattus,Andatsakala,village,1,38861,ASV_14,0.02179563058078793
3640,Mus musculus,Andatsakala,flooded_rice,1,10709,ASV_14,0.03240265197497432
3644,Rattus rattus,Andatsakala,village,1,23834,ASV_14,0.0383485776621633
3649,Rattus rattus,Andatsakala,village,1,31263,ASV_14,0.19585452451780055
3653,Rattus rattus,Andatsakala,village,1,26531,ASV_14,0.03354566356337869
3657,Rattus rattus,Andatsakala,flooded_rice,1,23716.999999999996,ASV_14,0.11025846439262978
3660,Rattus rattus,Andatsakala,village,1,11485,ASV_14,0.09699608184588594
3680,Rattus rattus,Andatsakala,brushy_regrowth,2,11126,ASV_14,0.02175085385583318
3735,Rattus rattus,Andatsakala,semi-intact_forest,2,24072,ASV_14,0.04037886340977069
3790,Rattus rattus,Andatsakala,village,2,18763,ASV_14,0.02062569951500293
3793,Mus musculus,Andatsakala,village,2,20921,ASV_14,0.0579800200755222
3799,Rattus rattus,Andatsakala,village,2,9400,ASV_14,0.02
3815,Rattus rattus,Andatsakala,village,2,9148,ASV_14,0.08865325754263227
3817,Rattus rattus,Andatsakala,village,2,20391,ASV_14,0.01785101270168211
3829,Mus musculus,Andatsakala,brushy_regrowth,3,19691,ASV_14,0.03656492813975928
3959,Rattus rattus,Andatsakala,village,3,10023,ASV_14,0.02384515614087598
3988,Rattus rattus,Andatsakala,village,3,9059,ASV_14,0.07053758693012474
4012,Rattus rattus,Andatsakala,village,3,8204,ASV_14,0.23488542174549
4034,Rattus rattus,Andatsakala,village,3,5325,ASV_14,0.01934272300469483
2006,Microgale brevicaudata,Mandena,brushy_regrowth,1,20840,ASV_15,0.10571017274472168
2033,Microgale brevicaudata,Mandena,brushy_regrowth,1,11915,ASV_15,0.11665967268149392
2034,Microgale brevicaudata,Mandena,brushy_regrowth,1,22472,ASV_15,0.0115254538981844
2036,Microgale brevicaudata,Mandena,brushy_regrowth,1,24959,ASV_15,0.07039544853559838
2082,Microgale brevicaudata,Mandena,agriculture,1,23549,ASV_15,0.04662618370206803
2111,Microgale brevicaudata,Mandena,secondary_forest,1,18732,ASV_15,0.4006512919068973
2115,Microgale brevicaudata,Mandena,secondary_forest,1,12108,ASV_15,0.02494218698381235
2116,Microgale brevicaudata,Mandena,secondary_forest,1,23938,ASV_15,0.07665636226919544
2125,Microgale brevicaudata,Mandena,secondary_forest,1,4997,ASV_15,0.04222533520112066
2126,Microgale brevicaudata,Mandena,secondary_forest,1,23246,ASV_15,0.01281940979093177
2144,Microgale brevicaudata,Mandena,semi-intact_forest,1,22276,ASV_15,0.05943616448195367
2147,Microgale brevicaudata,Mandena,flooded_rice,1,17537,ASV_15,0.6740605576780521
2157,Microgale brevicaudata,Mandena,flooded_rice,1,20999,ASV_15,0.02671555788370875
2161,Microgale brevicaudata,Mandena,flooded_rice,1,47173,ASV_15,0.02537468467131622
2163,Microgale brevicaudata,Mandena,flooded_rice,1,41134,ASV_15,0.01441629795303155
2165,Microgale brevicaudata,Mandena,flooded_rice,1,21664,ASV_15,0.01250923190546528
2173,Microgale brevicaudata,Mandena,flooded_rice,1,77807,ASV_15,0.05927487244078296
2240,Mus musculus,Mandena,agroforest,1,21997,ASV_15,0.28767559212619903
2257,Microgale brevicaudata,Mandena,brushy_regrowth,2,17160,ASV_15,0.3255244755244755
2265,Microgale brevicaudata,Mandena,brushy_regrowth,2,33959,ASV_15,0.05730439647810594
2271,Microgale brevicaudata,Mandena,brushy_regrowth,2,7848,ASV_15,0.03287461773700306
2273,Microgale brevicaudata,Mandena,brushy_regrowth,2,31406,ASV_15,0.35076100108259567
2276,Microgale brevicaudata,Mandena,brushy_regrowth,2,25865,ASV_15,0.9745215542238548
2282,Microgale brevicaudata,Mandena,brushy_regrowth,2,27832,ASV_15,0.05321212992239149
2284,Microgale brevicaudata,Mandena,brushy_regrowth,2,29813,ASV_15,0.02052795760238822
2286,Microgale brevicaudata,Mandena,brushy_regrowth,2,23941,ASV_15,0.04502735892402155
2319,Microgale brevicaudata,Mandena,agriculture,2,26694,ASV_15,0.06653180489997752
2333,Microgale brevicaudata,Mandena,agriculture,2,26726,ASV_15,0.02671555788370875
2334,Microgale brevicaudata,Mandena,agriculture,2,15702,ASV_15,0.4674563749840784
2339,Microgale brevicaudata,Mandena,agriculture,2,14726,ASV_15,0.03089773190275703
2346,Microgale brevicaudata,Mandena,secondary_forest,2,24964,ASV_15,0.01117609357474763
2375,Microgale brevicaudata,Mandena,semi-intact_forest,2,20498,ASV_15,0.0741535759586301
2389,Microgale brevicaudata,Mandena,flooded_rice,2,25533,ASV_15,0.12493635687149963
2402,Microgale brevicaudata,Mandena,flooded_rice,2,5851,ASV_15,0.03520765681080157
2430,Microgale brevicaudata,Mandena,flooded_rice,2,14296,ASV_15,0.01951594851706771
2445,Microgale brevicaudata,Mandena,agroforest,2,34818,ASV_15,0.4075765408696651
2498,Microgale brevicaudata,Mandena,brushy_regrowth,3,14783,ASV_15,0.0211053236826084
2530,Microgale brevicaudata,Mandena,brushy_regrowth,3,17246,ASV_15,0.01351037921836947
2542,Microgale prolixacaudata,Mandena,agriculture,3,14481,ASV_15,0.4486568607140391
2576,Mus musculus,Mandena,agriculture,3,26420,ASV_15,0.1028766086298259
2578,Microgale brevicaudata,Mandena,agriculture,3,24060,ASV_15,0.02024106400665004
2663,Microgale brevicaudata,Mandena,secondary_forest,3,18174,ASV_15,0.04198305271266645
2664,Microgale brevicaudata,Mandena,secondary_forest,3,33539,ASV_15,0.01472912132144667
2678,Microgale brevicaudata,Mandena,semi-intact_forest,3,19025,ASV_15,0.30701708278580814
2682,Microgale brevicaudata,Mandena,semi-intact_forest,3,68701,ASV_15,0.6623629932606512
2688,Microgale brevicaudata,Mandena,semi-intact_forest,3,11199,ASV_15,0.7361371551031342
2716,Mus musculus,Mandena,agroforest,3,18822,ASV_15,0.2672404632876421
2727,Microgale brevicaudata,Mandena,agroforest,3,17060,ASV_15,0.02080890973036342
2760,Microgale cf. prolixacaudata,Mandena,agroforest,3,38699,ASV_15,0.1885578438719347
2761,Microgale brevicaudata,Mandena,agroforest,3,16543,ASV_15,0.07658828507525842
2767,Microgale brevicaudata,Mandena,agroforest,3,59663,ASV_15,0.6778237768801435
2009,Setifer setosus,Mandena,brushy_regrowth,1,19613,ASV_16,0.14046805690103503
2011,Rattus rattus,Mandena,brushy_regrowth,1,20364,ASV_16,0.30229817324690633
2154,Rattus rattus,Mandena,flooded_rice,1,26173,ASV_16,0.9404347992205708
2176,Rattus rattus,Mandena,flooded_rice,1,18752,ASV_16,0.1767811433447099
2183,Rattus rattus,Mandena,flooded_rice,1,8750,ASV_16,0.03314285714285714
2203,Rattus rattus,Mandena,village,1,25087,ASV_16,0.47191772631243273
2204,Rattus rattus,Mandena,village,1,22518,ASV_16,0.02930988542499334
2228,Rattus rattus,Mandena,agroforest,1,16984,ASV_16,0.040390956194065
2262,Rattus rattus,Mandena,brushy_regrowth,2,20674,ASV_16,0.1294379413756409
2269,Rattus rattus,Mandena,brushy_regrowth,2,15695,ASV_16,0.33654029945842623
2278,Rattus rattus,Mandena,brushy_regrowth,2,27408,ASV_16,0.02674401634559253
2341,Rattus rattus,Mandena,agriculture,2,39440,ASV_16,0.7036764705882353
2342,Rattus rattus,Mandena,agriculture,2,14217,ASV_16,0.08018569318421608
2357,Rattus rattus,Mandena,secondary_forest,2,4347,ASV_16,0.1361858753163101
2361,Rattus rattus,Mandena,secondary_forest,2,4761,ASV_16,0.0212140306658265
2367,Rattus rattus,Mandena,secondary_forest,2,28369,ASV_16,0.678980577390814
2381,Rattus rattus,Mandena,semi-intact_forest,2,15608,ASV_16,0.25602255253716044
2397,Rattus rattus,Mandena,flooded_rice,2,12857,ASV_16,0.02566695185502061
2398,Rattus rattus,Mandena,flooded_rice,2,4117,ASV_16,0.03570561088170998
2503,Rattus rattus,Mandena,brushy_regrowth,3,9231,ASV_16,0.10237244068898275
2509,Rattus rattus,Mandena,brushy_regrowth,3,7327,ASV_16,0.35062099085573906
2555,Rattus rattus,Mandena,agriculture,3,14166,ASV_16,0.02273048143442044
2583,Rattus rattus,Mandena,agriculture,3,22723,ASV_16,0.5105399815165251
2600,Rattus rattus,Mandena,flooded_rice,3,15549,ASV_16,0.01877934272300469
2601,Rattus rattus,Mandena,flooded_rice,3,16512,ASV_16,0.1849563953488372
2650,Rattus rattus,Mandena,secondary_forest,3,11147,ASV_16,0.03400017942047188
2662,Rattus rattus,Mandena,secondary_forest,3,17130,ASV_16,0.02667834208990075
2704,Rattus rattus,Mandena,agroforest,3,8719,ASV_16,0.04840004587682074
2736,Rattus rattus,Mandena,village,3,10559,ASV_16,0.08315181361871389
2765,Rattus rattus,Mandena,agroforest,3,5992,ASV_16,0.04722963951935914
2792,Rattus rattus,Sarahandrano,brushy_regrowth,1,14059,ASV_16,0.02710007824169571
2830,Rattus rattus,Sarahandrano,agriculture,1,10008,ASV_16,0.17695843325339727
2841,Rattus rattus,Sarahandrano,agriculture,1,11808,ASV_16,0.4560467479674797
2845,Rattus rattus,Sarahandrano,agriculture,1,19007,ASV_16,0.0927026884831904
2930,Rattus rattus,Sarahandrano,agroforest,1,15036,ASV_16,0.1578877361000266
2977,Rattus rattus,Sarahandrano,village,1,15100,ASV_16,0.3028476821192053
3000,Rattus rattus,Sarahandrano,brushy_regrowth,2,17698,ASV_16,0.03791388857498022
3023,Rattus rattus,Sarahandrano,agroforest,2,21603,ASV_16,0.01796046845345553
3178,Rattus rattus,Sarahandrano,brushy_regrowth,3,20830,ASV_16,0.1382141142582813
3181,Rattus rattus,Sarahandrano,brushy_regrowth,3,12093,ASV_16,0.04316546762589928
3251,Rattus rattus,Sarahandrano,agriculture,3,14833,ASV_16,0.06006876559023798
3279,Rattus rattus,Sarahandrano,agriculture,3,49598,ASV_16,0.03750151215774829
3281,Rattus rattus,Sarahandrano,agriculture,3,20050,ASV_16,0.0170573566084788
3282,Rattus rattus,Sarahandrano,agriculture,3,19780,ASV_16,0.0159757330637007
3315,Rattus rattus,Sarahandrano,agriculture,3,20311,ASV_16,0.05962286445768303
3318,Rattus rattus,Sarahandrano,secondary_forest,3,17345,ASV_16,0.02479100605361775
3331,Rattus rattus,Sarahandrano,secondary_forest,3,14902,ASV_16,0.04308146557509059
3385,Rattus rattus,Sarahandrano,agroforest,3,12955,ASV_16,0.44978772674643003
3410,Rattus rattus,Sarahandrano,agroforest,3,13709,ASV_16,0.01947625647384929
3452,Rattus rattus,Sarahandrano,village,3,8951,ASV_16,0.03150485979220199
3460,Rattus rattus,Sarahandrano,flooded_rice,3,31750,ASV_16,0.05565354330708661
3481,Rattus rattus,Sarahandrano,village,3,24386,ASV_16,0.024973345362093
3520,Rattus rattus,Andatsakala,brushy_regrowth,1,16807,ASV_16,0.04652823228416731
3557,Rattus rattus,Andatsakala,secondary_forest,1,16764,ASV_16,0.0217131949415414
3635,Rattus rattus,Andatsakala,village,1,25233,ASV_16,0.05786073792256172
3669,Rattus rattus,Andatsakala,brushy_regrowth,2,19821,ASV_16,0.0656374552242571
3789,Rattus rattus,Andatsakala,village,2,10183,ASV_16,0.1273691446528528
3822,Rattus rattus,Andatsakala,flooded_rice,2,18738,ASV_16,0.01286156473476358
3969,Rattus rattus,Andatsakala,village,3,11386,ASV_16,0.08475320569119972
3996,Rattus rattus,Andatsakala,agroforest,3,8950,ASV_16,0.0782122905027933
2023,Rattus rattus,Mandena,brushy_regrowth,1,10234,ASV_17,0.05921438342778972
2040,Rattus rattus,Mandena,brushy_regrowth,1,12978,ASV_17,0.02111265218061334
2054,Rattus rattus,Mandena,agriculture,1,12169,ASV_17,0.03928013805571534
2059,Rattus rattus,Mandena,agriculture,1,23828,ASV_17,0.02157126070169548
2062,Rattus rattus,Mandena,agriculture,1,11809,ASV_17,0.03421119485138454
2075,Mus musculus,Mandena,agriculture,1,8977,ASV_17,0.04166202517544836
2077,Rattus rattus,Mandena,agriculture,1,26260,ASV_17,0.1361005331302361
2087,Rattus rattus,Mandena,agriculture,1,13162,ASV_17,0.13873271539279747
2095,Rattus rattus,Mandena,agriculture,1,8513,ASV_17,0.25185011159403264
2106,Setifer setosus,Mandena,agriculture,1,10118,ASV_17,0.14518679580944852
2153,Rattus rattus,Mandena,flooded_rice,1,17908,ASV_17,0.0245141836050927
2177,Rattus rattus,Mandena,flooded_rice,1,16880,ASV_17,0.15308056872037917
2178,Rattus rattus,Mandena,flooded_rice,1,16646,ASV_17,0.02168689174576475
2186,Rattus rattus,Mandena,flooded_rice,1,11558,ASV_17,0.03590586606679356
2204,Rattus rattus,Mandena,village,1,22518,ASV_17,0.02065014654942712
2212,Setifer setosus,Mandena,agroforest,1,5405,ASV_17,0.03940795559666975
2221,Rattus rattus,Mandena,village,1,13134,ASV_17,0.04636820465966194
2228,Rattus rattus,Mandena,agroforest,1,16984,ASV_17,0.02272727272727272
2242,Rattus rattus,Mandena,agroforest,1,12281,ASV_17,0.03875905870857422
2261,Rattus rattus,Mandena,brushy_regrowth,2,13262,ASV_17,0.1523148846327854
2262,Rattus rattus,Mandena,brushy_regrowth,2,20674,ASV_17,0.02718390248621456
2269,Rattus rattus,Mandena,brushy_regrowth,2,15695,ASV_17,0.13615801210576617
2270,Rattus rattus,Mandena,brushy_regrowth,2,7543,ASV_17,0.021874585708604
2278,Rattus rattus,Mandena,brushy_regrowth,2,27408,ASV_17,0.02123467600700525
2312,Rattus rattus,Mandena,agriculture,2,2513,ASV_17,0.02506963788300835
2313,Rattus rattus,Mandena,agriculture,2,16409,ASV_17,0.02029374123956365
2329,Rattus rattus,Mandena,agriculture,2,19619,ASV_17,0.04995157755237269
2341,Rattus rattus,Mandena,agriculture,2,39440,ASV_17,0.01759634888438134
2417,Rattus rattus,Mandena,flooded_rice,2,24265,ASV_17,0.0260045332783845
2428,Rattus rattus,Mandena,flooded_rice,2,14604,ASV_17,0.07196658449739797
2435,Rattus rattus,Mandena,flooded_rice,2,20840,ASV_17,0.03248560460652591
2436,Rattus rattus,Mandena,flooded_rice,2,33500,ASV_17,0.05283582089552239
2458,Rattus rattus,Mandena,village,2,24971,ASV_17,0.0345200432501702
2464,Rattus rattus,Mandena,agroforest,2,48247,ASV_17,0.07420150475677244
2503,Rattus rattus,Mandena,brushy_regrowth,3,9231,ASV_17,0.11396381757122738
2514,Rattus rattus,Mandena,brushy_regrowth,3,10809,ASV_17,0.0829864002220372
2515,Rattus rattus,Mandena,brushy_regrowth,3,10130,ASV_17,0.02181638696939783
2536,Rattus rattus,Mandena,brushy_regrowth,3,12021,ASV_17,0.02587139173113717
2537,Rattus rattus,Mandena,brushy_regrowth,3,12136,ASV_17,0.0290870138431114
2550,Rattus rattus,Mandena,agriculture,3,17674,ASV_17,0.02178341065972615
2556,Rattus rattus,Mandena,agriculture,3,15968,ASV_17,0.10765280561122242
2557,Rattus rattus,Mandena,agriculture,3,7945,ASV_17,0.02567652611705475
2564,Rattus rattus,Mandena,agriculture,3,14812,ASV_17,0.01971374561166621
2567,Rattus rattus,Mandena,agriculture,3,15231,ASV_17,0.06329197032368197
2582,Rattus rattus,Mandena,agriculture,3,12092,ASV_17,0.08228580879920609
2601,Rattus rattus,Mandena,flooded_rice,3,16512,ASV_17,0.03730620155038759
2604,Rattus rattus,Mandena,flooded_rice,3,15224,ASV_17,0.03415659485023647
2611,Rattus rattus,Mandena,flooded_rice,3,10928,ASV_17,0.04163616398243045
2616,Rattus rattus,Mandena,flooded_rice,3,13116,ASV_17,0.01806953339432753
2617,Rattus rattus,Mandena,flooded_rice,3,15101,ASV_17,0.02377326004900338
2624,Rattus rattus,Mandena,flooded_rice,3,12108,ASV_17,0.02874132804757185
2631,Rattus rattus,Mandena,flooded_rice,3,19205,ASV_17,0.02692007289768289
2642,Rattus rattus,Mandena,flooded_rice,3,10377,ASV_17,0.02168256721595837
2666,Rattus rattus,Mandena,secondary_forest,3,12988,ASV_17,0.22266707730212504
2667,Rattus rattus,Mandena,secondary_forest,3,11557,ASV_17,0.06204032188284156
2668,Rattus rattus,Mandena,secondary_forest,3,15035,ASV_17,0.01403392085134685
2670,Rattus rattus,Mandena,secondary_forest,3,12137,ASV_17,0.09887122023564308
2673,Rattus rattus,Mandena,secondary_forest,3,13736,ASV_17,0.331537565521258
2674,Rattus rattus,Mandena,secondary_forest,3,14651,ASV_17,0.03385434441335062
2675,Rattus rattus,Mandena,secondary_forest,3,4337,ASV_17,0.02928291445699792
2676,Rattus rattus,Mandena,secondary_forest,3,12407,ASV_17,0.03457725477552994
2765,Rattus rattus,Mandena,agroforest,3,5992,ASV_17,0.02019359145527369
2820,Rattus rattus,Sarahandrano,agriculture,1,16089,ASV_17,0.04251351855304867
2827,Rattus rattus,Sarahandrano,agriculture,1,8733,ASV_17,0.0498110614908966
2878,Rattus rattus,Sarahandrano,secondary_forest,1,14347,ASV_17,0.04377221718826235
2927,Rattus rattus,Sarahandrano,agroforest,1,3299,ASV_17,0.02334040618369202
2944,Rattus rattus,Sarahandrano,agroforest,1,28944,ASV_17,0.01520176893311221
2975,Suncus murinus,Sarahandrano,flooded_rice,1,19621,ASV_17,0.04627694816777942
2977,Rattus rattus,Sarahandrano,village,1,15100,ASV_17,0.04649006622516556
2984,Rattus rattus,Sarahandrano,village,1,19183,ASV_17,0.05311994995568994
3001,Rattus rattus,Sarahandrano,brushy_regrowth,2,14596,ASV_17,0.02247191011235955
3011,Rattus rattus,Sarahandrano,brushy_regrowth,2,12338,ASV_17,0.01856054465877776
3030,Rattus rattus,Sarahandrano,agroforest,2,28703,ASV_17,0.04027453576281225
3035,Rattus rattus,Sarahandrano,agroforest,2,16595,ASV_17,0.03018981620970172
3038,Rattus rattus,Sarahandrano,agroforest,2,13106,ASV_17,0.03525103006256676
3041,Rattus rattus,Sarahandrano,agroforest,2,14706,ASV_17,0.1504827961376309
3042,Rattus rattus,Sarahandrano,agroforest,2,18036,ASV_17,0.02195608782435129
3120,Rattus rattus,Sarahandrano,village,2,31672,ASV_17,0.05727456428391007
3136,Rattus rattus,Sarahandrano,agriculture,2,17757,ASV_17,0.07833530438700231
3137,Rattus rattus,Sarahandrano,agriculture,2,21303,ASV_17,0.03407970708350937
3139,Rattus rattus,Sarahandrano,agriculture,2,12803,ASV_17,0.03147699757869249
3149,Rattus rattus,Sarahandrano,agriculture,2,26311,ASV_17,0.11299456501083197
3154,Rattus rattus,Sarahandrano,agriculture,2,17009,ASV_17,0.02087130342759715
3156,Rattus rattus,Sarahandrano,agriculture,2,22193.999999999996,ASV_17,0.1039920699288096
3172,Rattus rattus,Sarahandrano,brushy_regrowth,3,25872,ASV_17,0.02357761286332715
3177,Rattus rattus,Sarahandrano,brushy_regrowth,3,16202,ASV_17,0.02425626465868411
3220,Rattus rattus,Sarahandrano,brushy_regrowth,3,14169,ASV_17,0.03535888206648317
3246,Rattus rattus,Sarahandrano,agriculture,3,18284,ASV_17,0.03833953183110916
3250,Rattus rattus,Sarahandrano,agriculture,3,19540,ASV_17,0.1033265097236438
3271,Rattus rattus,Sarahandrano,agriculture,3,13665,ASV_17,0.03651664837175265
3279,Rattus rattus,Sarahandrano,agriculture,3,49598,ASV_17,0.0536513569095528
3281,Rattus rattus,Sarahandrano,agriculture,3,20050,ASV_17,0.0775561097256858
3282,Rattus rattus,Sarahandrano,agriculture,3,19780,ASV_17,0.1268958543983822
3284,Rattus rattus,Sarahandrano,agriculture,3,14675,ASV_17,0.09614991482112437
