village,asv_ID,host_p,host_ID,host_species,grid,season,reads,total_reads
Mandena,ASV_612,0.027472527472527472,2635,Microgale brevicaudata,flooded_rice,3,0.009035206148094298,19258
Mandena,ASV_6125,0.01098901098901099,2028,Microgale brevicaudata,brushy_regrowth,1,0.0015947267701467152,18812
Mandena,ASV_6125,0.01098901098901099,2498,Microgale brevicaudata,brushy_regrowth,3,0.001203224642040669,16622
Mandena,ASV_6141,0.01098901098901099,2392,Microgale brevicaudata,flooded_rice,2,0.0026308748773744756,22426
Mandena,ASV_6141,0.01098901098901099,2393,Microgale brevicaudata,flooded_rice,2,0.00251277326409247,23878
Mandena,ASV_6143,0.01098901098901099,2234,Microgale brevicaudata,agroforest,1,0.0029944493134677185,13692
Mandena,ASV_6143,0.01098901098901099,2592,Microgale brevicaudata,flooded_rice,3,0.003099173553719008,14520
Mandena,ASV_6144,0.016483516483516484,2125,Microgale brevicaudata,secondary_forest,1,0.002809404110601804,13526
Mandena,ASV_6144,0.016483516483516484,2266,Microgale brevicaudata,brushy_regrowth,2,0.0017554571821096017,26204
Mandena,ASV_6144,0.016483516483516484,2393,Microgale brevicaudata,flooded_rice,2,0.0013820252952508585,23878
Mandena,ASV_615,0.11538461538461539,2006,Microgale brevicaudata,brushy_regrowth,1,0.002759556661388826,22105
Mandena,ASV_615,0.11538461538461539,2021,Microgale brevicaudata,brushy_regrowth,1,0.08429058068604928,12623
Mandena,ASV_615,0.11538461538461539,2027,Microgale brevicaudata,brushy_regrowth,1,0.008803499252533082,18061
Mandena,ASV_615,0.11538461538461539,2043,Microgale brevicaudata,agriculture,1,0.008130646282140375,28780
Mandena,ASV_615,0.11538461538461539,2057,Microgale brevicaudata,agriculture,1,0.005706248744223427,24885
Mandena,ASV_615,0.11538461538461539,2082,Microgale brevicaudata,agriculture,1,0.006374599049900524,24629
Mandena,ASV_615,0.11538461538461539,2108,Microgale brevicaudata,secondary_forest,1,0.008996645318694724,19674
Mandena,ASV_615,0.11538461538461539,2109,Microgale brevicaudata,secondary_forest,1,0.006768713502035038,22604
Mandena,ASV_615,0.11538461538461539,2114,Microgale brevicaudata,secondary_forest,1,0.003577736515556361,22081
Mandena,ASV_615,0.11538461538461539,2126,Microgale brevicaudata,secondary_forest,1,0.0014322543683758235,24437
Mandena,ASV_615,0.11538461538461539,2144,Microgale brevicaudata,semi-intact_forest,1,0.013042739400118956,23538
Mandena,ASV_615,0.11538461538461539,2157,Microgale brevicaudata,flooded_rice,1,0.029459313813544098,22268
Mandena,ASV_615,0.11538461538461539,2162,Microgale brevicaudata,flooded_rice,1,0.017343435539244702,16894
Mandena,ASV_615,0.11538461538461539,2163,Microgale brevicaudata,flooded_rice,1,0.008478632478632479,43875
Mandena,ASV_615,0.11538461538461539,2172,Microgale brevicaudata,flooded_rice,1,0.031070571989243404,27518
Mandena,ASV_615,0.11538461538461539,2173,Microgale brevicaudata,flooded_rice,1,0.011882932869764008,83986
Mandena,ASV_615,0.11538461538461539,2195,Microgale brevicaudata,agroforest,1,0.035296018092238104,24762
Mandena,ASV_615,0.11538461538461539,2255,Microgale brevicaudata,brushy_regrowth,2,0.009169293287139543,38389
Mandena,ASV_615,0.11538461538461539,2281,Microgale brevicaudata,brushy_regrowth,2,0.005136191022593777,36603
Mandena,ASV_615,0.11538461538461539,2284,Microgale brevicaudata,brushy_regrowth,2,0.022304007106824456,31519
Mandena,ASV_615,0.11538461538461539,2286,Microgale brevicaudata,brushy_regrowth,2,0.0071778023783166086,28003
Mandena,ASV_6152,0.01098901098901099,2389,Microgale brevicaudata,flooded_rice,2,0.003965760954923826,25468
Mandena,ASV_6152,0.01098901098901099,2430,Microgale brevicaudata,flooded_rice,2,0.0017946417126009485,15602
Mandena,ASV_6153,0.016483516483516484,2196,Microgale brevicaudata,agroforest,1,0.001169471703869426,19667
Mandena,ASV_6153,0.016483516483516484,2444,Microgale brevicaudata,agroforest,2,0.003722887665911298,18534
Mandena,ASV_6153,0.016483516483516484,2497,Microgale brevicaudata,brushy_regrowth,3,0.003085059497576025,22690
Mandena,ASV_6155,0.016483516483516484,2125,Microgale brevicaudata,secondary_forest,1,0.0017004288037853023,13526
Mandena,ASV_6155,0.016483516483516484,2289,Microgale brevicaudata,brushy_regrowth,2,0.002067539627842867,17412
Mandena,ASV_6155,0.016483516483516484,2544,Microgale brevicaudata,agriculture,3,0.002599592496311389,14233
Mandena,ASV_6157,0.01098901098901099,2266,Microgale brevicaudata,brushy_regrowth,2,0.0016791329568004885,26204
Mandena,ASV_6157,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.0013084537490044373,17578
Mandena,ASV_6158,0.016483516483516484,2115,Microgale brevicaudata,secondary_forest,1,0.0025620637865535825,11319
Mandena,ASV_6158,0.016483516483516484,2170,Microgale brevicaudata,flooded_rice,1,0.0029911014731174757,13373
Mandena,ASV_6158,0.016483516483516484,2688,Microgale brevicaudata,semi-intact_forest,3,0.005879430274925472,12076
Mandena,ASV_6159,0.01098901098901099,2144,Microgale brevicaudata,semi-intact_forest,1,0.003908573370719687,23538
Mandena,ASV_6159,0.01098901098901099,2234,Microgale brevicaudata,agroforest,1,0.005550686532281624,13692
Mandena,ASV_616,0.016483516483516484,2305,Microgale brevicaudata,agriculture,2,0.002581612258494337,36024
Mandena,ASV_616,0.016483516483516484,2306,Microgale brevicaudata,agriculture,2,0.009751552795031057,16100
Mandena,ASV_616,0.016483516483516484,2327,Microgale brevicaudata,agriculture,2,0.0031501378185295604,17777
Mandena,ASV_6160,0.01098901098901099,2115,Microgale brevicaudata,secondary_forest,1,0.004329004329004329,11319
Mandena,ASV_6160,0.01098901098901099,2170,Microgale brevicaudata,flooded_rice,1,0.00889852688252449,13373
Mandena,ASV_6171,0.016483516483516484,2125,Microgale brevicaudata,secondary_forest,1,0.0037705160431761053,13526
Mandena,ASV_6171,0.016483516483516484,2402,Microgale brevicaudata,flooded_rice,2,0.004134129536058797,13062
Mandena,ASV_6171,0.016483516483516484,2411,Microgale brevicaudata,flooded_rice,2,0.002008645910658923,22901
Mandena,ASV_6176,0.01098901098901099,2347,Microgale brevicaudata,secondary_forest,2,0.0032095001203562546,24926
Mandena,ASV_6176,0.01098901098901099,2578,Microgale brevicaudata,agriculture,3,0.0024716951044490513,25084
Mandena,ASV_6191,0.016483516483516484,2339,Microgale brevicaudata,agriculture,2,0.0020021074815595365,18980
Mandena,ASV_6191,0.016483516483516484,2383,Microgale brevicaudata,semi-intact_forest,2,0.0011874469889737065,23580
Mandena,ASV_6191,0.016483516483516484,2579,Microgale brevicaudata,agriculture,3,0.0014389116595447807,22934
Mandena,ASV_62,0.01098901098901099,2131,Microgale brevicaudata,secondary_forest,1,0.005588822355289422,7515
Mandena,ASV_62,0.01098901098901099,2137,Microgale brevicaudata,semi-intact_forest,1,0.010126906806819639,7801
Mandena,ASV_6201,0.016483516483516484,2045,Microgale brevicaudata,agriculture,1,0.0031845744448806873,22923
Mandena,ASV_6201,0.016483516483516484,2069,Microgale brevicaudata,agriculture,1,0.001692169216921692,27775
Mandena,ASV_6201,0.016483516483516484,2133,Microgale brevicaudata,semi-intact_forest,1,0.001412478037689048,29027
Mandena,ASV_6219,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.0017635680964842417,17578
Mandena,ASV_6219,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.002449854539886694,13062
Mandena,ASV_6230,0.01098901098901099,2498,Microgale brevicaudata,brushy_regrowth,3,0.002286126819877271,16622
Mandena,ASV_6230,0.01098901098901099,2524,Microgale brevicaudata,brushy_regrowth,3,0.0023364485981308405,15408
Mandena,ASV_6234,0.016483516483516484,2120,Microgale brevicaudata,secondary_forest,1,0.002555469922524642,24653
Mandena,ASV_6234,0.016483516483516484,2244,Microgale brevicaudata,agroforest,1,0.004067321178120617,14260
Mandena,ASV_6234,0.016483516483516484,2373,Microgale brevicaudata,semi-intact_forest,2,0.0016789944184780142,22037
Mandena,ASV_6235,0.027472527472527472,2125,Microgale brevicaudata,secondary_forest,1,0.0013307703681798015,13526
Mandena,ASV_6235,0.027472527472527472,2271,Microgale brevicaudata,brushy_regrowth,2,0.002332461030833997,17578
Mandena,ASV_6235,0.027472527472527472,2373,Microgale brevicaudata,semi-intact_forest,2,0.00145210328084585,22037
Mandena,ASV_6235,0.027472527472527472,2402,Microgale brevicaudata,flooded_rice,2,0.0017608329505435615,13062
Mandena,ASV_6235,0.027472527472527472,2544,Microgale brevicaudata,agriculture,3,0.001615962903112485,14233
Mandena,ASV_6236,0.01098901098901099,2327,Microgale brevicaudata,agriculture,2,0.0022500984418068293,17777
Mandena,ASV_6236,0.01098901098901099,2349,Microgale brevicaudata,secondary_forest,2,0.0014670823399963323,16359
Mandena,ASV_6237,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.0022967386311437757,13062
Mandena,ASV_6237,0.01098901098901099,2590,Microgale brevicaudata,agriculture,3,0.002932372166900849,16369
Mandena,ASV_6240,0.01098901098901099,2275,Microgale brevicaudata,brushy_regrowth,2,0.0011352348517099475,63423
Mandena,ASV_6240,0.01098901098901099,2444,Microgale brevicaudata,agroforest,2,0.0032912485162404233,18534
Mandena,ASV_6256,0.016483516483516484,2125,Microgale brevicaudata,secondary_forest,1,0.0013307703681798015,13526
Mandena,ASV_6256,0.016483516483516484,2371,Microgale brevicaudata,semi-intact_forest,2,0.0016153639055909539,22286
Mandena,ASV_6256,0.016483516483516484,2590,Microgale brevicaudata,agriculture,3,0.002565825646038243,16369
Mandena,ASV_6258,0.01098901098901099,2125,Microgale brevicaudata,secondary_forest,1,0.0018482921780275025,13526
Mandena,ASV_6258,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.001990506813657939,13062
Mandena,ASV_626,0.02197802197802198,2305,Microgale brevicaudata,agriculture,2,0.0016100377526093715,36024
Mandena,ASV_626,0.02197802197802198,2306,Microgale brevicaudata,agriculture,2,0.00391304347826087,16100
Mandena,ASV_626,0.02197802197802198,2327,Microgale brevicaudata,agriculture,2,0.005118973955110536,17777
Mandena,ASV_626,0.02197802197802198,2635,Microgale brevicaudata,flooded_rice,3,0.00430989718558521,19258
Mandena,ASV_6275,0.01098901098901099,2327,Microgale brevicaudata,agriculture,2,0.002925127974348878,17777
Mandena,ASV_6275,0.01098901098901099,2590,Microgale brevicaudata,agriculture,3,0.0019549147779338995,16369
Mandena,ASV_629,0.07692307692307693,2110,Microgale brevicaudata,secondary_forest,1,0.0045851111252626885,15703
Mandena,ASV_629,0.07692307692307693,2172,Microgale brevicaudata,flooded_rice,1,0.004542481284977106,27518
Mandena,ASV_629,0.07692307692307693,2196,Microgale brevicaudata,agroforest,1,0.0011186251080490162,19667
Mandena,ASV_629,0.07692307692307693,2197,Microgale brevicaudata,agroforest,1,0.0012749681257968552,18824
Mandena,ASV_629,0.07692307692307693,2327,Microgale brevicaudata,agriculture,2,0.006581537942284975,17777
Mandena,ASV_629,0.07692307692307693,2411,Microgale brevicaudata,flooded_rice,2,0.03877559931880704,22901
Mandena,ASV_629,0.07692307692307693,2412,Microgale brevicaudata,flooded_rice,2,0.0011980352222355337,41735
Mandena,ASV_629,0.07692307692307693,2432,Microgale brevicaudata,flooded_rice,2,0.042827468230694034,32736
Mandena,ASV_629,0.07692307692307693,2525,Microgale brevicaudata,brushy_regrowth,3,0.007443652074332414,19211
Mandena,ASV_629,0.07692307692307693,2649,Microgale brevicaudata,secondary_forest,3,0.001688634551339181,21319
Mandena,ASV_629,0.07692307692307693,2654,Microgale brevicaudata,secondary_forest,3,0.0032312160006544234,24449
Mandena,ASV_629,0.07692307692307693,2663,Microgale brevicaudata,secondary_forest,3,0.0236918106613148,20429
Mandena,ASV_629,0.07692307692307693,2682,Microgale brevicaudata,semi-intact_forest,3,0.002784309765281244,69317
Mandena,ASV_629,0.07692307692307693,2727,Microgale brevicaudata,agroforest,3,0.0015842665938268232,18305
Mandena,ASV_6296,0.01098901098901099,2125,Microgale brevicaudata,secondary_forest,1,0.002144018926511903,13526
Mandena,ASV_6296,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.002449854539886694,13062
Mandena,ASV_63,0.07692307692307693,2033,Microgale brevicaudata,brushy_regrowth,1,0.0016510253736531108,11508
Mandena,ASV_63,0.07692307692307693,2057,Microgale brevicaudata,agriculture,1,0.002652200120554551,24885
Mandena,ASV_63,0.07692307692307693,2069,Microgale brevicaudata,agriculture,1,0.002484248424842484,27775
Mandena,ASV_63,0.07692307692307693,2110,Microgale brevicaudata,secondary_forest,1,0.012035916703814558,15703
Mandena,ASV_63,0.07692307692307693,2172,Microgale brevicaudata,flooded_rice,1,0.009593720473871647,27518
Mandena,ASV_63,0.07692307692307693,2255,Microgale brevicaudata,brushy_regrowth,2,0.00226627419312824,38389
Mandena,ASV_63,0.07692307692307693,2275,Microgale brevicaudata,brushy_regrowth,2,0.002506976964192801,63423
Mandena,ASV_63,0.07692307692307693,2355,Microgale brevicaudata,secondary_forest,2,0.0022189033496906336,23435
Mandena,ASV_63,0.07692307692307693,2372,Microgale brevicaudata,semi-intact_forest,2,0.00252503997979968,23762
Mandena,ASV_63,0.07692307692307693,2401,Microgale brevicaudata,flooded_rice,2,0.0058444175735590485,9924
Mandena,ASV_63,0.07692307692307693,2578,Microgale brevicaudata,agriculture,3,0.0045048636581087554,25084
Mandena,ASV_63,0.07692307692307693,2590,Microgale brevicaudata,agriculture,3,0.0014050949966399903,16369
Mandena,ASV_63,0.07692307692307693,2649,Microgale brevicaudata,secondary_forest,3,0.04582766546273278,21319
Mandena,ASV_63,0.07692307692307693,2655,Microgale brevicaudata,secondary_forest,3,0.003099789373286174,25163
Mandena,ASV_6307,0.01098901098901099,2401,Microgale brevicaudata,flooded_rice,2,0.007154373236598146,9924
Mandena,ASV_6307,0.01098901098901099,2422,Microgale brevicaudata,flooded_rice,2,0.006489196961875968,13561
Mandena,ASV_6308,0.016483516483516484,2394,Microgale brevicaudata,flooded_rice,2,0.0031603564882118703,15821
Mandena,ASV_6308,0.016483516483516484,2401,Microgale brevicaudata,flooded_rice,2,0.0043329302700523984,9924
Mandena,ASV_6308,0.016483516483516484,2422,Microgale brevicaudata,flooded_rice,2,0.004866897721406976,13561
Mandena,ASV_631,0.02197802197802198,2007,Microgale brevicaudata,brushy_regrowth,1,0.0022361835800234265,18782
Mandena,ASV_631,0.02197802197802198,2306,Microgale brevicaudata,agriculture,2,0.004285714285714286,16100
Mandena,ASV_631,0.02197802197802198,2626,Microgale brevicaudata,flooded_rice,3,0.0019758408550002247,22269
Mandena,ASV_631,0.02197802197802198,2635,Microgale brevicaudata,flooded_rice,3,0.013968220999065323,19258
Mandena,ASV_6327,0.016483516483516484,2109,Microgale brevicaudata,secondary_forest,1,0.001769598301185631,22604
Mandena,ASV_6327,0.016483516483516484,2111,Microgale brevicaudata,secondary_forest,1,0.0029861504401997633,19423
Mandena,ASV_6327,0.016483516483516484,2281,Microgale brevicaudata,brushy_regrowth,2,0.001557249405786411,36603
Mandena,ASV_6341,0.016483516483516484,2028,Microgale brevicaudata,brushy_regrowth,1,0.002285775037210291,18812
Mandena,ASV_6341,0.016483516483516484,2035,Microgale brevicaudata,brushy_regrowth,1,0.0016288160833953834,21488
Mandena,ASV_6341,0.016483516483516484,2405,Microgale brevicaudata,flooded_rice,2,0.0012803600527663537,25774
Mandena,ASV_6342,0.016483516483516484,2028,Microgale brevicaudata,brushy_regrowth,1,0.002338932596215182,18812
Mandena,ASV_6342,0.016483516483516484,2035,Microgale brevicaudata,brushy_regrowth,1,0.0012565152643335816,21488
Mandena,ASV_6342,0.016483516483516484,2274,Microgale brevicaudata,brushy_regrowth,2,0.002646815550041356,18135
Mandena,ASV_635,0.25274725274725274,2006,Microgale brevicaudata,brushy_regrowth,1,0.001221443112418005,22105
Mandena,ASV_635,0.25274725274725274,2035,Microgale brevicaudata,brushy_regrowth,1,0.001535740878629933,21488
Mandena,ASV_635,0.25274725274725274,2120,Microgale brevicaudata,secondary_forest,1,0.00283941102502738,24653
Mandena,ASV_635,0.25274725274725274,2125,Microgale brevicaudata,secondary_forest,1,0.008502144018926511,13526
Mandena,ASV_635,0.25274725274725274,2132,Microgale brevicaudata,semi-intact_forest,1,0.00297014699196848,32995
Mandena,ASV_635,0.25274725274725274,2157,Microgale brevicaudata,flooded_rice,1,0.0035476917549847314,22268
Mandena,ASV_635,0.25274725274725274,2170,Microgale brevicaudata,flooded_rice,1,0.009272414566664174,13373
Mandena,ASV_635,0.25274725274725274,2195,Microgale brevicaudata,agroforest,1,0.002584605443825216,24762
Mandena,ASV_635,0.25274725274725274,2197,Microgale brevicaudata,agroforest,1,0.0017530811729706756,18824
Mandena,ASV_635,0.25274725274725274,2234,Microgale brevicaudata,agroforest,1,0.008326029798422436,13692
Mandena,ASV_635,0.25274725274725274,2244,Microgale brevicaudata,agroforest,1,0.014936886395511922,14260
Mandena,ASV_635,0.25274725274725274,2245,Microgale brevicaudata,agroforest,1,0.0058964839484603624,13737
Mandena,ASV_635,0.25274725274725274,2256,Microgale brevicaudata,brushy_regrowth,2,0.01349279362158847,39132
Mandena,ASV_635,0.25274725274725274,2257,Microgale brevicaudata,brushy_regrowth,2,0.006023775254544486,18759
Mandena,ASV_635,0.25274725274725274,2264,Microgale brevicaudata,brushy_regrowth,2,0.0017387638969387218,18979
Mandena,ASV_635,0.25274725274725274,2265,Microgale brevicaudata,brushy_regrowth,2,0.00277120810339473,41859
Mandena,ASV_635,0.25274725274725274,2266,Microgale brevicaudata,brushy_regrowth,2,0.00831934055869333,26204
Mandena,ASV_635,0.25274725274725274,2271,Microgale brevicaudata,brushy_regrowth,2,0.007850722494026624,17578
Mandena,ASV_635,0.25274725274725274,2274,Microgale brevicaudata,brushy_regrowth,2,0.0017094017094017094,18135
Mandena,ASV_635,0.25274725274725274,2289,Microgale brevicaudata,brushy_regrowth,2,0.0033310360670801746,17412
Mandena,ASV_635,0.25274725274725274,2327,Microgale brevicaudata,agriculture,2,0.0016875738313551218,17777
Mandena,ASV_635,0.25274725274725274,2339,Microgale brevicaudata,agriculture,2,0.009852476290832456,18980
Mandena,ASV_635,0.25274725274725274,2347,Microgale brevicaudata,secondary_forest,2,0.0029286688598250824,24926
Mandena,ASV_635,0.25274725274725274,2350,Microgale brevicaudata,secondary_forest,2,0.0010403329065300896,24992
Mandena,ASV_635,0.25274725274725274,2371,Microgale brevicaudata,semi-intact_forest,2,0.002064076101588441,22286
Mandena,ASV_635,0.25274725274725274,2372,Microgale brevicaudata,semi-intact_forest,2,0.0011362679909098562,23762
Mandena,ASV_635,0.25274725274725274,2373,Microgale brevicaudata,semi-intact_forest,2,0.003312610609429596,22037
Mandena,ASV_635,0.25274725274725274,2383,Microgale brevicaudata,semi-intact_forest,2,0.0014843087362171332,23580
Mandena,ASV_635,0.25274725274725274,2387,Microgale brevicaudata,flooded_rice,2,0.003107577003930171,10941
Mandena,ASV_635,0.25274725274725274,2388,Microgale brevicaudata,flooded_rice,2,0.006040424378533261,12913
Mandena,ASV_635,0.25274725274725274,2393,Microgale brevicaudata,flooded_rice,2,0.006365692269034258,23878
Mandena,ASV_635,0.25274725274725274,2402,Microgale brevicaudata,flooded_rice,2,0.011177461338233042,13062
Mandena,ASV_635,0.25274725274725274,2407,Microgale brevicaudata,flooded_rice,2,0.0030305071048555457,14849
Mandena,ASV_635,0.25274725274725274,2430,Microgale brevicaudata,flooded_rice,2,0.004678887322138187,15602
Mandena,ASV_635,0.25274725274725274,2441,Microgale brevicaudata,agroforest,2,0.003641399117858242,19498
Mandena,ASV_635,0.25274725274725274,2524,Microgale brevicaudata,brushy_regrowth,3,0.003764278296988577,15408
Mandena,ASV_635,0.25274725274725274,2528,Microgale brevicaudata,brushy_regrowth,3,0.0025681960158256403,14407
Mandena,ASV_635,0.25274725274725274,2544,Microgale brevicaudata,agriculture,3,0.002318555469683131,14233
Mandena,ASV_635,0.25274725274725274,2590,Microgale brevicaudata,agriculture,3,0.014112041053210336,16369
Mandena,ASV_635,0.25274725274725274,2592,Microgale brevicaudata,flooded_rice,3,0.056336088154269964,14520
Mandena,ASV_635,0.25274725274725274,2654,Microgale brevicaudata,secondary_forest,3,0.00212687635486114,24449
Mandena,ASV_635,0.25274725274725274,2681,Microgale brevicaudata,semi-intact_forest,3,0.03561771290669613,34393
Mandena,ASV_635,0.25274725274725274,2689,Microgale brevicaudata,semi-intact_forest,3,0.003539358982762011,15257
Mandena,ASV_635,0.25274725274725274,2693,Microgale brevicaudata,semi-intact_forest,3,0.0011177680407761781,22366
Mandena,ASV_635,0.25274725274725274,2729,Microgale brevicaudata,agroforest,3,0.0014391447368421052,24320
Mandena,ASV_635,0.25274725274725274,2761,Microgale brevicaudata,agroforest,3,0.0010885905344461147,19291
Mandena,ASV_6355,0.01098901098901099,2394,Microgale brevicaudata,flooded_rice,2,0.007774476961001201,15821
Mandena,ASV_6355,0.01098901098901099,2422,Microgale brevicaudata,flooded_rice,2,0.002433448860703488,13561
Mandena,ASV_6364,0.01098901098901099,2401,Microgale brevicaudata,flooded_rice,2,0.007255139056831923,9924
Mandena,ASV_6364,0.01098901098901099,2422,Microgale brevicaudata,flooded_rice,2,0.006120492589042106,13561
Mandena,ASV_6369,0.01098901098901099,2058,Microgale brevicaudata,agriculture,1,0.0028057749931898663,36710
Mandena,ASV_6369,0.01098901098901099,2257,Microgale brevicaudata,brushy_regrowth,2,0.0011727704035396343,18759
Mandena,ASV_6371,0.016483516483516484,2028,Microgale brevicaudata,brushy_regrowth,1,0.0019136721241760578,18812
Mandena,ASV_6371,0.016483516483516484,2125,Microgale brevicaudata,secondary_forest,1,0.0017743604909064026,13526
Mandena,ASV_6371,0.016483516483516484,2257,Microgale brevicaudata,brushy_regrowth,2,0.00127938589477051,18759
Mandena,ASV_6376,0.016483516483516484,2394,Microgale brevicaudata,flooded_rice,2,0.0021490424119840717,15821
Mandena,ASV_6376,0.016483516483516484,2401,Microgale brevicaudata,flooded_rice,2,0.004433696090286175,9924
Mandena,ASV_6376,0.016483516483516484,2422,Microgale brevicaudata,flooded_rice,2,0.005604306467074699,13561
Mandena,ASV_639,0.01098901098901099,2308,Microgale brevicaudata,agriculture,2,0.004521739130434782,20125
Mandena,ASV_639,0.01098901098901099,2327,Microgale brevicaudata,agriculture,2,0.003993924734207122,17777
Mandena,ASV_6408,0.01098901098901099,2266,Microgale brevicaudata,brushy_regrowth,2,0.0015646466188368189,26204
Mandena,ASV_6408,0.01098901098901099,2402,Microgale brevicaudata,flooded_rice,2,0.0017608329505435615,13062
Mandena,ASV_641,0.02197802197802198,2306,Microgale brevicaudata,agriculture,2,0.001987577639751553,16100
Mandena,ASV_641,0.02197802197802198,2309,Microgale brevicaudata,agriculture,2,0.00184639560007857,25455
Mandena,ASV_641,0.02197802197802198,2327,Microgale brevicaudata,agriculture,2,0.0027563705912133658,17777
Mandena,ASV_641,0.02197802197802198,2635,Microgale brevicaudata,flooded_rice,3,0.0015577941634645342,19258
Mandena,ASV_6424,0.01098901098901099,2393,Microgale brevicaudata,flooded_rice,2,0.0021358572744785997,23878
Mandena,ASV_6424,0.01098901098901099,2430,Microgale brevicaudata,flooded_rice,2,0.0015382643250865273,15602
Mandena,ASV_6440,0.01098901098901099,2294,Microgale brevicaudata,agriculture,2,0.003050524308865586,15735
Mandena,ASV_6440,0.01098901098901099,2498,Microgale brevicaudata,brushy_regrowth,3,0.006136445674407412,16622
Mandena,ASV_6447,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.001592900216179315,17578
Mandena,ASV_6447,0.01098901098901099,2590,Microgale brevicaudata,agriculture,3,0.001710550430692162,16369
Mandena,ASV_646,0.01098901098901099,2137,Microgale brevicaudata,semi-intact_forest,1,0.017049096269709012,7801
Mandena,ASV_646,0.01098901098901099,2309,Microgale brevicaudata,agriculture,2,0.0023963857788253783,25455
Mandena,ASV_6461,0.016483516483516484,2318,Microgale brevicaudata,agriculture,2,0.001554591467823572,27660
Mandena,ASV_6461,0.016483516483516484,2352,Microgale brevicaudata,secondary_forest,2,0.0015115888478333896,17862
Mandena,ASV_6461,0.016483516483516484,2528,Microgale brevicaudata,brushy_regrowth,3,0.0030540709377385993,14407
Mandena,ASV_6479,0.01098901098901099,2441,Microgale brevicaudata,agroforest,2,0.0017437685916504256,19498
Mandena,ASV_6479,0.01098901098901099,2663,Microgale brevicaudata,secondary_forest,3,0.0024475011013754956,20429
Mandena,ASV_6486,0.016483516483516484,2271,Microgale brevicaudata,brushy_regrowth,2,0.002958243258618728,17578
Mandena,ASV_6486,0.016483516483516484,2393,Microgale brevicaudata,flooded_rice,2,0.0015495435128570231,23878
Mandena,ASV_6486,0.016483516483516484,2402,Microgale brevicaudata,flooded_rice,2,0.0014546011330577248,13062
Mandena,ASV_6487,0.01098901098901099,2234,Microgale brevicaudata,agroforest,1,0.0015337423312883436,13692
Mandena,ASV_6487,0.01098901098901099,2244,Microgale brevicaudata,agroforest,1,0.0034361851332398315,14260
Mandena,ASV_6489,0.01098901098901099,2028,Microgale brevicaudata,brushy_regrowth,1,0.0029236657452689774,18812
Mandena,ASV_6489,0.01098901098901099,2271,Microgale brevicaudata,brushy_regrowth,2,0.0036409147798384346,17578
Mandena,ASV_649,0.02197802197802198,2306,Microgale brevicaudata,agriculture,2,0.010559006211180125,16100
Mandena,ASV_649,0.02197802197802198,2309,Microgale brevicaudata,agriculture,2,0.008210567668434492,25455
Mandena,ASV_649,0.02197802197802198,2327,Microgale brevicaudata,agriculture,2,0.001631321370309951,17777
Mandena,ASV_649,0.02197802197802198,2635,Microgale brevicaudata,flooded_rice,3,0.0027001765500051927,19258
Mandena,ASV_6497,0.01098901098901099,2394,Microgale brevicaudata,flooded_rice,2,0.003729220656090007,15821
Mandena,ASV_6497,0.01098901098901099,2422,Microgale brevicaudata,flooded_rice,2,0.006489196961875968,13561
Mandena,ASV_6500,0.01098901098901099,2407,Microgale brevicaudata,flooded_rice,2,0.001144858239612095,14849
Mandena,ASV_6500,0.01098901098901099,2590,Microgale brevicaudata,agriculture,3,0.001893823691123465,16369
Mandena,ASV_6502,0.01098901098901099,2170,Microgale brevicaudata,flooded_rice,1,0.007253421072309878,13373
Mandena,ASV_6502,0.01098901098901099,2393,Microgale brevicaudata,flooded_rice,2,0.002093977720077058,23878
Mandena,ASV_6503,0.01098901098901099,2170,Microgale brevicaudata,flooded_rice,1,0.008823749345696554,13373
Mandena,ASV_6503,0.01098901098901099,2196,Microgale brevicaudata,agroforest,1,0.001474551278791885,19667
Mandena,ASV_6511,0.01098901098901099,2401,Microgale brevicaudata,flooded_rice,2,0.003929866989117291,9924
Mandena,ASV_6511,0.01098901098901099,2422,Microgale brevicaudata,flooded_rice,2,0.007890273578644642,13561
Mandena,ASV_6515,0.016483516483516484,2125,Microgale brevicaudata,secondary_forest,1,0.0029572674848440043,13526
Mandena,ASV_6515,0.016483516483516484,2387,Microgale brevicaudata,flooded_rice,2,0.003655972945800201,10941
Mandena,ASV_6515,0.016483516483516484,2402,Microgale brevicaudata,flooded_rice,2,0.0040575715816873375,13062
Mandena,ASV_6535,0.01098901098901099,2339,Microgale brevicaudata,agriculture,2,0.002476290832455216,18980
Mandena,ASV_6535,0.01098901098901099,2681,Microgale brevicaudata,semi-intact_forest,3,0.0019480708283662372,34393
Mandena,ASV_6542,0.01098901098901099,2234,Microgale brevicaudata,agroforest,1,0.0043090855974291555,13692
Mandena,ASV_6542,0.01098901098901099,2256,Microgale brevicaudata,brushy_regrowth,2,0.0015588265358274559,39132
Mandena,ASV_6552,0.01098901098901099,2524,Microgale brevicaudata,brushy_regrowth,3,0.0013629283489096573,15408
