host_ID,host_species,village,grid,season,sex,mass,dist_village,pathogen,otu_Order,otu_Family,otu_Genus,sum_relative_reads,OTU_ID,pathogen_type
3904,Rattus rattus,Andatsakala,secondary_forest,3,female,105,2.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.122344945383987,85,Protozoa
3430,Rattus rattus,Sarahandrano,agroforest,3,female,102,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.155597721630744,85,Protozoa
3528,Rattus rattus,Andatsakala,brushy_regrowth,1,male,99,1.7,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,85,Protozoa
2122,Rattus rattus,Mandena,secondary_forest,1,male,120,2.74,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,85,Protozoa
2324,Rattus rattus,Mandena,agriculture,2,male,125,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.187234042844518,85,Protozoa
2571,Rattus rattus,Mandena,agriculture,3,male,112,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0161242167832758,85,Protozoa
2725,Rattus rattus,Mandena,agroforest,3,female,64,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.562296857668001,85,Protozoa
2218,Rattus rattus,Mandena,agroforest,1,male,100,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.20401128305275,85,Protozoa
2942,Rattus rattus,Sarahandrano,agroforest,1,male,98,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.354285715649003,85,Protozoa
2924,Rattus rattus,Sarahandrano,agroforest,1,female,99,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.76340697258008,85,Protozoa
2828,Rattus rattus,Sarahandrano,agriculture,1,male,77,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.377607358479264,85,Protozoa
2517,Rattus rattus,Mandena,brushy_regrowth,3,female,73,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,85,Protozoa
3680,Rattus rattus,Andatsakala,brushy_regrowth,2,male,118,1.71,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.309704696940311,85,Protozoa
2548,Rattus rattus,Mandena,agriculture,3,male,71,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.17508917627254,85,Protozoa
3268,Rattus rattus,Sarahandrano,agriculture,3,male,44,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.920946354956122,85,Protozoa
2557,Rattus rattus,Mandena,agriculture,3,female,60,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.272258965271874,85,Protozoa
3178,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,69,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.975542220144436,85,Protozoa
3269,Rattus rattus,Sarahandrano,agriculture,3,female,65,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.420710054472407,85,Protozoa
3238,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,57,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0526885675490854,85,Protozoa
2554,Rattus rattus,Mandena,agriculture,3,male,147,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.773772229508813,85,Protozoa
3314,Rattus rattus,Sarahandrano,agriculture,3,male,132,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.168436485039599,85,Protozoa
3175,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,128,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0199647697054662,85,Protozoa
3346,Rattus rattus,Sarahandrano,secondary_forest,3,male,63,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0287204832789081,85,Protozoa
2616,Rattus rattus,Mandena,flooded_rice,3,male,132,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.465127892579608,85,Protozoa
3380,Rattus rattus,Sarahandrano,agroforest,3,male,102,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.159824053952968,85,Protozoa
2249,Rattus rattus,Mandena,agroforest,1,female,85,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.274021404524708,85,Protozoa
3323,Rattus rattus,Sarahandrano,secondary_forest,3,male,160,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0706845320247701,85,Protozoa
3821,Rattus rattus,Andatsakala,village,2,male,88,0.07,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.131656109929352,85,Protozoa
3838,Rattus rattus,Andatsakala,brushy_regrowth,3,female,85,1.71,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,85,Protozoa
3395,Rattus rattus,Sarahandrano,agroforest,3,male,128,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0136398052562126,85,Protozoa
2010,Rattus rattus,Mandena,brushy_regrowth,1,female,80,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.206909477713598,85,Protozoa
2934,Rattus rattus,Sarahandrano,agroforest,1,male,94,2.11,Yes,Apicomplexa,Eimeriorina,Eimeria,1,99,Protozoa
2611,Rattus rattus,Mandena,flooded_rice,3,male,60,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.383647797957491,76,Protozoa
2633,Rattus rattus,Mandena,flooded_rice,3,female,50,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0159801135025733,76,Protozoa
2711,Rattus rattus,Mandena,agroforest,3,female,73.5,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.724202625077757,76,Protozoa
2723,Rattus rattus,Mandena,agroforest,3,female,71,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.127169678464095,76,Protozoa
3419,Rattus rattus,Sarahandrano,agroforest,3,male,47,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.127712853518134,76,Protozoa
3471,Rattus rattus,Sarahandrano,village,3,male,102,2,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0555840825438823,76,Protozoa
2712,Rattus rattus,Mandena,agroforest,3,female,82,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.50981932454214,76,Protozoa
2652,Rattus rattus,Mandena,secondary_forest,3,male,168,2.78,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.513606088900303,76,Protozoa
3430,Rattus rattus,Sarahandrano,agroforest,3,female,102,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.12144212708455,76,Protozoa
3449,Rattus rattus,Sarahandrano,village,3,male,138,0.33,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0876428973313922,76,Protozoa
3957,Rattus rattus,Andatsakala,flooded_rice,3,male,18,0.39,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.189016602525943,76,Protozoa
3975,Rattus rattus,Andatsakala,village,3,male,118,0.47,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0580026692920818,76,Protozoa
2277,Rattus rattus,Mandena,brushy_regrowth,2,male,115,2.21,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.250769231262846,76,Protozoa
2944,Rattus rattus,Sarahandrano,agroforest,1,male,142,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0446313063516478,76,Protozoa
2811,Rattus rattus,Sarahandrano,brushy_regrowth,1,female,74,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.134615384556086,76,Protozoa
3039,Rattus rattus,Sarahandrano,agroforest,2,male,106,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.14689475641769,76,Protozoa
3998,Rattus rattus,Andatsakala,agroforest,3,male,32,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.349206342190854,76,Protozoa
2840,Rattus rattus,Sarahandrano,agriculture,1,male,120,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.576271171230681,76,Protozoa
2229,Rattus rattus,Mandena,agroforest,1,female,97,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.576642337466034,76,Protozoa
2926,Rattus rattus,Sarahandrano,agroforest,1,female,107,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0353669323412628,76,Protozoa
2937,Rattus rattus,Sarahandrano,agroforest,1,male,134,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0296767351608459,76,Protozoa
2748,Rattus rattus,Mandena,agroforest,3,male,71,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.313071894849576,76,Protozoa
2615,Rattus rattus,Mandena,flooded_rice,3,female,28,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.225430153382695,76,Protozoa
2251,Rattus rattus,Mandena,agroforest,1,male,94,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.395990627464453,76,Protozoa
3031,Rattus rattus,Sarahandrano,agroforest,2,female,148,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.146062053210935,76,Protozoa
2568,Rattus rattus,Mandena,agriculture,3,male,120,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0569815197503224,76,Protozoa
2930,Rattus rattus,Sarahandrano,agroforest,1,female,132,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.1233017169813,76,Protozoa
2765,Rattus rattus,Mandena,agroforest,3,female,65,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0620087344027002,76,Protozoa
3038,Rattus rattus,Sarahandrano,agroforest,2,male,138,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.117226359330564,76,Protozoa
2745,Rattus rattus,Mandena,agroforest,3,male,95,0.45,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0336468172229848,76,Protozoa
2589,Rattus rattus,Mandena,agriculture,3,female,57,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.147629649155223,76,Protozoa
2928,Rattus rattus,Sarahandrano,agroforest,1,male,112,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0259087395574944,76,Protozoa
2941,Rattus rattus,Sarahandrano,agroforest,1,female,126,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.370572208870891,76,Protozoa
2062,Rattus rattus,Mandena,agriculture,1,female,48,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.621428587507143,76,Protozoa
3400,Rattus rattus,Sarahandrano,agroforest,3,female,60.5,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.107526850245286,76,Protozoa
3905,Rattus rattus,Andatsakala,secondary_forest,3,female,88,2.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.199679241772293,76,Protozoa
3491,Rattus rattus,Sarahandrano,village,3,male,120,1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.144715465330448,76,Protozoa
2581,Rattus rattus,Mandena,agriculture,3,female,55,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.357556966861741,76,Protozoa
2595,Rattus rattus,Mandena,flooded_rice,3,male,56,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.496252285175357,76,Protozoa
3187,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,130,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.499999900986825,76,Protozoa
3778,Rattus rattus,Andatsakala,flooded_rice,2,male,112,0.39,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.190625846261122,76,Protozoa
3564,Rattus rattus,Andatsakala,secondary_forest,1,male,118,2.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0760788206707519,76,Protozoa
2481,Rattus rattus,Mandena,village,2,male,122,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0692016592363477,76,Protozoa
3218,Rattus rattus,Sarahandrano,brushy_regrowth,3,male,58,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.149810396635536,76,Protozoa
3591,Rattus rattus,Andatsakala,agroforest,1,female,82,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.151912579054663,76,Protozoa
3154,Rattus rattus,Sarahandrano,agriculture,2,male,61,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.134338440882386,76,Protozoa
3213,Rattus rattus,Sarahandrano,brushy_regrowth,3,female,71,0.72,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.137945524250493,76,Protozoa
3273,Rattus rattus,Sarahandrano,agriculture,3,male,138,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.051442309030441,76,Protozoa
3792,Rattus rattus,Andatsakala,village,2,male,70,0.46,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.210381713376116,76,Protozoa
3285,Rattus rattus,Sarahandrano,agriculture,3,male,41.5,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0391164256553686,76,Protozoa
3789,Rattus rattus,Andatsakala,village,2,female,78,0.07,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.197287279352999,76,Protozoa
3592,Rattus rattus,Andatsakala,agroforest,1,male,112,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.346153846153846,76,Protozoa
3300,Rattus rattus,Sarahandrano,agriculture,3,female,51.5,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.150288957322593,76,Protozoa
3155,Rattus rattus,Sarahandrano,agriculture,2,male,118,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.175544776858888,76,Protozoa
2554,Rattus rattus,Mandena,agriculture,3,male,147,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.026645764748971,76,Protozoa
3605,Rattus rattus,Andatsakala,agroforest,1,female,69,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.160158468368893,76,Protozoa
3797,Rattus rattus,Andatsakala,village,2,female,70,0.07,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.257762713576308,76,Protozoa
3383,Rattus rattus,Sarahandrano,agroforest,3,female,126,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.147587541560308,76,Protozoa
2567,Rattus rattus,Mandena,agriculture,3,female,108,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.381637168141593,76,Protozoa
2487,Rattus rattus,Mandena,village,2,female,33,NA,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,1,76,Protozoa
3064,Rattus rattus,Sarahandrano,secondary_forest,2,male,166,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.120313356114327,76,Protozoa
3302,Rattus rattus,Sarahandrano,agriculture,3,male,56,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.282258083156541,76,Protozoa
2460,Rattus rattus,Mandena,village,2,female,27.5,NA,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0943446801662335,76,Protozoa
3156,Rattus rattus,Sarahandrano,agriculture,2,male,160,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0577794662247011,76,Protozoa
2479,Rattus rattus,Mandena,village,2,male,120,NA,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.141010077947526,76,Protozoa
3281,Rattus rattus,Sarahandrano,agriculture,3,male,126,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0237713407614765,76,Protozoa
3622,Rattus rattus,Andatsakala,agroforest,1,female,56,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.218150082414468,76,Protozoa
3298,Rattus rattus,Sarahandrano,agriculture,3,male,150,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0349787398652102,76,Protozoa
3608,Rattus rattus,Andatsakala,agroforest,1,female,66,1.08,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0568720351857712,76,Protozoa
2091,Rattus rattus,Mandena,agriculture,1,female,21,1.61,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.21408713224068,76,Protozoa
3438,Rattus rattus,Sarahandrano,village,3,female,85,0.33,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.114361677343497,76,Protozoa
2616,Rattus rattus,Mandena,flooded_rice,3,male,132,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.109633735428603,76,Protozoa
2599,Rattus rattus,Mandena,flooded_rice,3,male,58,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.510736153470232,76,Protozoa
2925,Rattus rattus,Sarahandrano,agroforest,1,male,68,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.244562690748748,76,Protozoa
3850,Rattus rattus,Andatsakala,brushy_regrowth,3,male,28,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.242915018749395,76,Protozoa
2613,Rattus rattus,Mandena,flooded_rice,3,male,35.5,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.214285711356765,76,Protozoa
3851,Rattus rattus,Andatsakala,brushy_regrowth,3,female,68,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.145724100116264,76,Protozoa
2617,Rattus rattus,Mandena,flooded_rice,3,female,67,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.526924788787186,76,Protozoa
2600,Rattus rattus,Mandena,flooded_rice,3,male,33,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.243955256955845,76,Protozoa
2597,Rattus rattus,Mandena,flooded_rice,3,female,50,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.545286481271759,76,Protozoa
3342,Rattus rattus,Sarahandrano,secondary_forest,3,male,98,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.120777032992452,76,Protozoa
2614,Rattus rattus,Mandena,flooded_rice,3,female,32,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0362526858767522,76,Protozoa
3377,Rattus rattus,Sarahandrano,agroforest,3,male,41.5,2.11,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.10802139468559,76,Protozoa
3821,Rattus rattus,Andatsakala,village,2,male,88,0.07,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0620466031759516,76,Protozoa
3852,Rattus rattus,Andatsakala,brushy_regrowth,3,female,130,1.71,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.23042240568451,76,Protozoa
2610,Rattus rattus,Mandena,flooded_rice,3,male,58,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.210430034644821,76,Protozoa
2618,Rattus rattus,Mandena,flooded_rice,3,female,127,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.136054427689108,76,Protozoa
2601,Rattus rattus,Mandena,flooded_rice,3,female,46,1.19,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.267125914372095,76,Protozoa
3481,Rattus rattus,Sarahandrano,village,3,female,61.5,2,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.174337339738631,76,Protozoa
3362,Rattus rattus,Sarahandrano,secondary_forest,3,male,64,2.35,Yes,Apicomplexa,Eimeriorina,Eimeria,1,98,Protozoa
2703,Rattus rattus,Mandena,agroforest,3,female,95,0.45,Yes,Apicomplexa,Eimeriorina,Eimeria,0.0528885276285217,98,Protozoa
2181,Rattus rattus,Mandena,flooded_rice,1,female,54,1.19,Yes,Apicomplexa,Eimeriorina,Eimeria,0.219683659629121,98,Protozoa
2810,Rattus rattus,Sarahandrano,brushy_regrowth,1,male,154,0.72,Yes,Apicomplexa,Eimeriorina,Eimeria,0.836676216972972,98,Protozoa
2216,Rattus rattus,Mandena,agroforest,1,female,38,0.45,Yes,Apicomplexa,Eimeriorina,Eimeria,1,98,Protozoa
3634,Rattus rattus,Andatsakala,village,1,female,63,0.14,Yes,Apicomplexa,Eimeriorina,Eimeria,1,98,Protozoa
2620,Rattus rattus,Mandena,flooded_rice,3,male,94,1.19,Yes,Incertae_Sedis,Blastocystis,NA,0.054659497715513,94,Protozoa
2486,Rattus rattus,Mandena,village,2,male,25.5,NA,Yes,Incertae_Sedis,Blastocystis,NA,0.0445229688230623,94,Protozoa
3322,Rattus rattus,Sarahandrano,secondary_forest,3,female,90,2.35,Yes,Incertae_Sedis,Blastocystis,NA,0.0288483125191205,94,Protozoa
2703,Rattus rattus,Mandena,agroforest,3,female,95,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0471928382649094,90,Protozoa
2603,Rattus rattus,Mandena,flooded_rice,3,male,58,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.208874459176189,90,Protozoa
2181,Rattus rattus,Mandena,flooded_rice,1,female,54,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.175746922851276,90,Protozoa
2342,Rattus rattus,Mandena,agriculture,2,male,113,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.155663234051972,90,Protozoa
3038,Rattus rattus,Sarahandrano,agroforest,2,male,138,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0659204013911316,90,Protozoa
2183,Rattus rattus,Mandena,flooded_rice,1,female,118,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0708967922515535,90,Protozoa
3501,Rattus rattus,Andatsakala,brushy_regrowth,1,female,64,1.7,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.113496961636115,90,Protozoa
2980,Rattus rattus,Sarahandrano,village,1,male,63,2.05,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0188280542690074,90,Protozoa
3272,Rattus rattus,Sarahandrano,agriculture,3,female,52,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.385892118481087,90,Protozoa
3806,Rattus rattus,Andatsakala,flooded_rice,2,female,70,0.39,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0681318914691448,90,Protozoa
3329,Rattus rattus,Sarahandrano,secondary_forest,3,male,138,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.104265411730195,90,Protozoa
3268,Rattus rattus,Sarahandrano,agriculture,3,male,44,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0274091156734634,90,Protozoa
3421,Rattus rattus,Sarahandrano,agroforest,3,male,64,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.387596914945016,90,Protozoa
3335,Rattus rattus,Sarahandrano,secondary_forest,3,female,116,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.522556463566489,90,Protozoa
3394,Rattus rattus,Sarahandrano,agroforest,3,female,49,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.238562084758854,90,Protozoa
3354,Rattus rattus,Sarahandrano,secondary_forest,3,male,124,2.35,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.19474586151891,90,Protozoa
3384,Rattus rattus,Sarahandrano,agroforest,3,male,106,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0505173454504921,85,Protozoa
2937,Rattus rattus,Sarahandrano,agroforest,1,male,134,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0132485428189388,85,Protozoa
3391,Rattus rattus,Sarahandrano,agroforest,3,female,69,2.11,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0817225341949213,85,Protozoa
2830,Rattus rattus,Sarahandrano,agriculture,1,female,128,1.1,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0485278081477609,85,Protozoa
2821,Rattus rattus,Sarahandrano,agriculture,1,female,140,1.1,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.474299065298814,79,Protozoa
3344,Rattus rattus,Sarahandrano,secondary_forest,3,female,108,2.35,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.0562500001514434,77,Protozoa
2509,Rattus rattus,Mandena,brushy_regrowth,3,female,118,2.21,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.855121675781558,79,Protozoa
2513,Rattus rattus,Mandena,brushy_regrowth,3,male,72,2.21,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.843177189960514,79,Protozoa
2509,Rattus rattus,Mandena,brushy_regrowth,3,female,118,2.21,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.144878324218442,76,Protozoa
2513,Rattus rattus,Mandena,brushy_regrowth,3,male,72,2.21,Yes,Parabasalia,Tritrichomonadea,Tritrichomonas,0.156822810039486,76,Protozoa
2707,Rattus rattus,Mandena,agroforest,3,female,72,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.774712644165559,86,Protozoa
2342,Rattus rattus,Mandena,agriculture,2,male,113,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.770442157152556,86,Protozoa
2568,Rattus rattus,Mandena,agriculture,3,male,120,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.131587953454139,86,Protozoa
2765,Rattus rattus,Mandena,agroforest,3,female,65,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.842794758733052,86,Protozoa
2420,Rattus rattus,Mandena,flooded_rice,2,female,122,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.958439352641037,86,Protozoa
2548,Rattus rattus,Mandena,agriculture,3,male,71,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.247027372700394,86,Protozoa
2557,Rattus rattus,Mandena,agriculture,3,female,60,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.126563645071732,86,Protozoa
2491,Rattus rattus,Mandena,village,2,female,120,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.418879116093731,86,Protozoa
2567,Rattus rattus,Mandena,agriculture,3,female,108,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.175221233685841,86,Protozoa
3593,Rattus rattus,Andatsakala,agroforest,1,female,104,1.08,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.986437252399318,86,Protozoa
2564,Rattus rattus,Mandena,agriculture,3,female,71,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.0730745223781868,86,Protozoa
2091,Rattus rattus,Mandena,agriculture,1,female,21,1.61,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.30769232331361,86,Protozoa
2709,Rattus rattus,Mandena,agroforest,3,male,116,0.45,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.688625077069843,86,Protozoa
3885,Rattus rattus,Andatsakala,agriculture,3,female,59,1.46,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,1,86,Protozoa
2989,Rattus rattus,Sarahandrano,brushy_regrowth,2,female,90.5,0.72,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.582495564128118,87,Protozoa
2634,Rattus rattus,Mandena,flooded_rice,3,male,86,1.19,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.384280710730828,87,Protozoa
2500,Rattus rattus,Mandena,brushy_regrowth,3,male,77,2.21,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.321455114822022,87,Protozoa
3806,Rattus rattus,Andatsakala,flooded_rice,2,female,70,0.39,Yes,Parabasalia,Hypotrichomonadea,Hypotrichomonas,0.931868108530855,87,Protozoa
