village,asv_ID,host_p,host_ID,host_species,grid,season,reads,total_reads,asv_core,asv_degree,asv_group,host_group
Andatsakala,ASV_297,0.1452991452991453,3569,Rattus rattus,secondary_forest,1,0.00431068891195018,25054,Non_core,34,13,5
Andatsakala,ASV_297,0.1452991452991453,3598,Rattus rattus,agroforest,1,0.01198657503595972,18771,Non_core,34,13,5
Andatsakala,ASV_297,0.1452991452991453,3599,Rattus rattus,agroforest,1,0.01309803346052245,27256,Non_core,34,13,9
Andatsakala,ASV_297,0.1452991452991453,3600,Rattus rattus,agroforest,1,0.00329858409833514,32135,Non_core,34,13,8
Andatsakala,ASV_297,0.1452991452991453,3605,Rattus rattus,agroforest,1,0.00259766719299139,19633,Non_core,34,13,5
Andatsakala,ASV_297,0.1452991452991453,3608,Rattus rattus,agroforest,1,0.00205884554915025,26714,Non_core,34,13,77
Andatsakala,ASV_297,0.1452991452991453,3613,Rattus rattus,agroforest,1,0.00379558085942795,29508,Non_core,34,13,8
Andatsakala,ASV_297,0.1452991452991453,3621,Rattus rattus,agroforest,1,0.00609208670001282,31188,Non_core,34,13,35
Andatsakala,ASV_297,0.1452991452991453,3622,Rattus rattus,agroforest,1,0.00594203905761345,28778,Non_core,34,13,15
Andatsakala,ASV_297,0.1452991452991453,3634,Rattus rattus,village,1,0.00381736526946107,26720,Non_core,34,13,28
Andatsakala,ASV_297,0.1452991452991453,3638,Rattus rattus,village,1,0.01117396792743933,21389,Non_core,34,13,6
Andatsakala,ASV_297,0.1452991452991453,3645,Rattus rattus,village,1,0.00529004674082394,27599,Non_core,34,13,6
Andatsakala,ASV_297,0.1452991452991453,3657,Rattus rattus,flooded_rice,1,0.00412688635663689,32469.999999999996,Non_core,34,13,6
Andatsakala,ASV_297,0.1452991452991453,3680,Rattus rattus,brushy_regrowth,2,0.0129008859644578,19301,Non_core,34,13,3
Andatsakala,ASV_297,0.1452991452991453,3708,Rattus rattus,agriculture,2,0.0040536201637502,24916,Non_core,34,13,2
Andatsakala,ASV_297,0.1452991452991453,3712,Rattus rattus,secondary_forest,2,0.00174427720288491,51024,Non_core,34,13,39
Andatsakala,ASV_297,0.1452991452991453,3742,Rattus rattus,agroforest,2,0.00224145742423158,41937,Non_core,34,13,11
Andatsakala,ASV_297,0.1452991452991453,3767,Rattus rattus,agroforest,2,0.00192086054552439,13015,Non_core,34,13,38
Andatsakala,ASV_297,0.1452991452991453,3773,Rattus rattus,agroforest,2,0.00376660731406656,14602,Non_core,34,13,57
Andatsakala,ASV_297,0.1452991452991453,3780,Rattus rattus,flooded_rice,2,0.00446964242860571,33336,Non_core,34,13,19
Andatsakala,ASV_297,0.1452991452991453,3811,Rattus rattus,flooded_rice,2,0.00495166234378684,46651,Non_core,34,13,44
Andatsakala,ASV_297,0.1452991452991453,3840,Rattus rattus,brushy_regrowth,3,0.0066336541156685,10703,Non_core,34,13,35
Andatsakala,ASV_297,0.1452991452991453,3844,Rattus rattus,brushy_regrowth,3,0.0039072039072039,24570,Non_core,34,13,10
Andatsakala,ASV_297,0.1452991452991453,3873,Rattus rattus,agriculture,3,0.00288476137456349,19759,Non_core,34,13,76
Andatsakala,ASV_297,0.1452991452991453,3894,Rattus rattus,secondary_forest,3,0.01327288258098429,15219,Non_core,34,13,42
Andatsakala,ASV_297,0.1452991452991453,3899,Rattus rattus,secondary_forest,3,0.00122331899097274,23706,Non_core,34,13,3
Andatsakala,ASV_297,0.1452991452991453,3936,Rattus rattus,semi-intact_forest,3,0.00175199532801245,20548,Non_core,34,13,3
Andatsakala,ASV_297,0.1452991452991453,3997,Rattus rattus,agroforest,3,0.00279080814678463,16841,Non_core,34,13,13
Andatsakala,ASV_297,0.1452991452991453,4007,Rattus rattus,agroforest,3,0.02225708402784586,20398,Non_core,34,13,13
Andatsakala,ASV_297,0.1452991452991453,4013,Rattus rattus,village,3,0.00164817494774079,24876,Non_core,34,13,26
Andatsakala,ASV_298,0.1452991452991453,3502,Rattus rattus,brushy_regrowth,1,0.00119588168245604,53517,Non_core,34,62,82
Andatsakala,ASV_298,0.1452991452991453,3520,Rattus rattus,brushy_regrowth,1,0.00315224490955045,35213,Non_core,34,62,13
Andatsakala,ASV_298,0.1452991452991453,3548,Rattus rattus,secondary_forest,1,0.00158241758241758,22750,Non_core,34,62,17
Andatsakala,ASV_298,0.1452991452991453,3557,Rattus rattus,secondary_forest,1,0.00161828329865583,30279,Non_core,34,62,19
Andatsakala,ASV_298,0.1452991452991453,3558,Rattus rattus,secondary_forest,1,0.0013590995965173,23545,Non_core,34,62,5
Andatsakala,ASV_298,0.1452991452991453,3567,Rattus rattus,secondary_forest,1,0.00182946749428291,30610,Non_core,34,62,17
Andatsakala,ASV_298,0.1452991452991453,3581,Rattus rattus,semi-intact_forest,1,0.00193038900263234,17095,Non_core,34,62,24
Andatsakala,ASV_298,0.1452991452991453,3591,Rattus rattus,agroforest,1,0.00537375295194949,41498,Non_core,34,62,82
Andatsakala,ASV_298,0.1452991452991453,3614,Rattus rattus,agroforest,1,0.00640765167380364,31993,Non_core,34,62,8
Andatsakala,ASV_298,0.1452991452991453,3621,Rattus rattus,agroforest,1,0.00176349878158266,31188,Non_core,34,62,35
Andatsakala,ASV_298,0.1452991452991453,3623,Rattus rattus,agroforest,1,0.00549561927070429,44399,Non_core,34,62,87
Andatsakala,ASV_298,0.1452991452991453,3646,Rattus rattus,village,1,0.00291904781482547,24323,Non_core,34,62,34
Andatsakala,ASV_298,0.1452991452991453,3708,Rattus rattus,agriculture,2,0.00264890030502488,24916,Non_core,34,62,2
Andatsakala,ASV_298,0.1452991452991453,3773,Rattus rattus,agroforest,2,0.00424599369949322,14602,Non_core,34,62,57
Andatsakala,ASV_298,0.1452991452991453,3774,Rattus rattus,agroforest,2,0.00484106686152722,10948,Non_core,34,62,12
Andatsakala,ASV_298,0.1452991452991453,3820,Rattus rattus,village,2,0.00320010039530651,15937,Non_core,34,62,46
Andatsakala,ASV_298,0.1452991452991453,3830,Rattus rattus,brushy_regrowth,3,0.00363736188319264,14571,Non_core,34,62,33
Andatsakala,ASV_298,0.1452991452991453,3838,Rattus rattus,brushy_regrowth,3,0.0038093377612815,20476,Non_core,34,62,3
Andatsakala,ASV_298,0.1452991452991453,3841,Rattus rattus,brushy_regrowth,3,0.00311699106462561,14437,Non_core,34,62,2
Andatsakala,ASV_298,0.1452991452991453,3899,Rattus rattus,secondary_forest,3,0.00105458533704547,23706,Non_core,34,62,3
Andatsakala,ASV_298,0.1452991452991453,3900,Rattus rattus,secondary_forest,3,0.00226254581655278,22099,Non_core,34,62,45
Andatsakala,ASV_298,0.1452991452991453,3903,Rattus rattus,secondary_forest,3,0.01972533240027991,22864,Non_core,34,62,62
Andatsakala,ASV_298,0.1452991452991453,3908,Rattus rattus,secondary_forest,3,0.00183273488928785,26736,Non_core,34,62,81
Andatsakala,ASV_298,0.1452991452991453,3912,Rattus rattus,secondary_forest,3,0.00164744645799011,18210,Non_core,34,62,13
Andatsakala,ASV_298,0.1452991452991453,3918,Rattus rattus,secondary_forest,3,0.00367769976596456,20937,Non_core,34,62,36
Andatsakala,ASV_298,0.1452991452991453,3929,Rattus rattus,secondary_forest,3,0.00266646350754228,13126,Non_core,34,62,72
Andatsakala,ASV_298,0.1452991452991453,3960,Rattus rattus,village,3,0.00351858534824972,11084,Non_core,34,62,43
Andatsakala,ASV_298,0.1452991452991453,3963,Rattus rattus,village,3,0.00262664165103189,23985,Non_core,34,62,74
Andatsakala,ASV_298,0.1452991452991453,3982,Rattus rattus,village,3,0.00201539025283986,5458,Non_core,34,62,25
Andatsakala,ASV_298,0.1452991452991453,3996,Rattus rattus,agroforest,3,0.00200217378868485,17481,Non_core,34,62,9
Andatsakala,ASV_298,0.1452991452991453,3997,Rattus rattus,agroforest,3,0.00314708152722522,16841,Non_core,34,62,13
Andatsakala,ASV_298,0.1452991452991453,3998,Rattus rattus,agroforest,3,0.00407271282407867,10067,Non_core,34,62,60
Andatsakala,ASV_298,0.1452991452991453,4005,Rattus rattus,agroforest,3,0.01356691253951528,22776,Non_core,34,62,7
Andatsakala,ASV_298,0.1452991452991453,4007,Rattus rattus,agroforest,3,0.00112756152563976,20398,Non_core,34,62,13
Andatsakala,ASV_2988,0.02991452991452991,3527,Rattus rattus,brushy_regrowth,1,0.00285331224861631,29089,Non_core,7,15,69
Andatsakala,ASV_2988,0.02991452991452991,3528,Rattus rattus,brushy_regrowth,1,0.00193627882415067,17043,Non_core,7,15,80
Andatsakala,ASV_2988,0.02991452991452991,3548,Rattus rattus,secondary_forest,1,0.00571428571428571,22750,Non_core,7,15,17
Andatsakala,ASV_2988,0.02991452991452991,3662,Rattus rattus,brushy_regrowth,2,0.01151331837252414,30747,Non_core,7,15,15
Andatsakala,ASV_2988,0.02991452991452991,3726,Rattus rattus,secondary_forest,2,0.00115725858300115,7777,Non_core,7,15,58
Andatsakala,ASV_2988,0.02991452991452991,3832,Rattus rattus,brushy_regrowth,3,0.00161542733101115,19809,Non_core,7,15,61
Andatsakala,ASV_2988,0.02991452991452991,3904,Rattus rattus,secondary_forest,3,0.00176946410515672,19780,Non_core,7,15,4
Andatsakala,ASV_30,0.1623931623931624,3503,Rattus rattus,brushy_regrowth,1,0.00241844060964857,39695.00000000001,Non_core,38,46,90
Andatsakala,ASV_30,0.1623931623931624,3520,Rattus rattus,brushy_regrowth,1,0.00241388123704313,35213,Non_core,38,46,13
Andatsakala,ASV_30,0.1623931623931624,3634,Rattus rattus,village,1,0.01336077844311377,26720,Non_core,38,46,28
Andatsakala,ASV_30,0.1623931623931624,3636,Rattus rattus,village,1,0.00771508728179551,25664,Non_core,38,46,6
Andatsakala,ASV_30,0.1623931623931624,3638,Rattus rattus,village,1,0.00327271027163495,21389,Non_core,38,46,6
Andatsakala,ASV_30,0.1623931623931624,3639,Rattus rattus,village,1,0.00755566272807652,49764,Non_core,38,46,6
Andatsakala,ASV_30,0.1623931623931624,3645,Rattus rattus,village,1,0.00213775861444255,27599,Non_core,38,46,6
Andatsakala,ASV_30,0.1623931623931624,3649,Rattus rattus,village,1,0.01401164043974994,46390,Non_core,38,46,7
Andatsakala,ASV_30,0.1623931623931624,3654,Rattus rattus,village,1,0.00274623929171619,24397,Non_core,38,46,84
Andatsakala,ASV_30,0.1623931623931624,3699,Rattus rattus,agriculture,2,0.0071720290865624,30117,Non_core,38,46,52
Andatsakala,ASV_30,0.1623931623931624,3713,Rattus rattus,secondary_forest,2,0.02727596559971502,58953,Non_core,38,46,7
Andatsakala,ASV_30,0.1623931623931624,3714,Rattus rattus,secondary_forest,2,0.00255202198665096,10188,Non_core,38,46,5
Andatsakala,ASV_30,0.1623931623931624,3772,Rattus rattus,agroforest,2,0.00525055268975681,10856,Non_core,38,46,23
Andatsakala,ASV_30,0.1623931623931624,3773,Rattus rattus,agroforest,2,0.01814819887686618,14602,Non_core,38,46,57
Andatsakala,ASV_30,0.1623931623931624,3789,Rattus rattus,village,2,0.00774319265678683,19501,Non_core,38,46,14
Andatsakala,ASV_30,0.1623931623931624,3792,Rattus rattus,village,2,0.02191396110803795,23501,Non_core,38,46,67
Andatsakala,ASV_30,0.1623931623931624,3797,Rattus rattus,village,2,0.00340272950129889,27331,Non_core,38,46,16
Andatsakala,ASV_30,0.1623931623931624,3817,Rattus rattus,village,2,0.00513155033702979,22995,Non_core,38,46,29
Andatsakala,ASV_30,0.1623931623931624,3820,Rattus rattus,village,2,0.04637008219865721,15937,Non_core,38,46,46
Andatsakala,ASV_30,0.1623931623931624,3904,Rattus rattus,secondary_forest,3,0.00136501516683518,19780,Non_core,38,46,4
Andatsakala,ASV_30,0.1623931623931624,3914,Rattus rattus,secondary_forest,3,0.00275211322980145,10174,Non_core,38,46,4
Andatsakala,ASV_30,0.1623931623931624,3928,Rattus rattus,secondary_forest,3,0.00110781006092955,19859,Non_core,38,46,4
Andatsakala,ASV_30,0.1623931623931624,3937,Rattus rattus,semi-intact_forest,3,0.00805139543615201,23971,Non_core,38,46,42
Andatsakala,ASV_30,0.1623931623931624,3957,Rattus rattus,flooded_rice,3,0.01409323215115378,19371,Non_core,38,46,28
Andatsakala,ASV_30,0.1623931623931624,3960,Rattus rattus,village,3,0.00297726452544207,11084,Non_core,38,46,43
Andatsakala,ASV_30,0.1623931623931624,3966,Rattus rattus,flooded_rice,3,0.00162397192100162,19089,Non_core,38,46,2
Andatsakala,ASV_30,0.1623931623931624,3988,Rattus rattus,village,3,0.0038633978822856,20966,Non_core,38,46,1
Andatsakala,ASV_30,0.1623931623931624,3995,Rattus rattus,agroforest,3,0.01128100310522385,25441,Non_core,38,46,48
Andatsakala,ASV_30,0.1623931623931624,4002,Rattus rattus,village,3,0.18647583488902716,14463,Non_core,38,46,46
Andatsakala,ASV_30,0.1623931623931624,4007,Rattus rattus,agroforest,3,0.01505049514658299,20398,Non_core,38,46,13
Andatsakala,ASV_30,0.1623931623931624,4008,Rattus rattus,agroforest,3,0.01397028354939916,16893,Non_core,38,46,33
Andatsakala,ASV_30,0.1623931623931624,4012,Rattus rattus,village,3,0.00825775010152971,14774,Non_core,38,46,54
Andatsakala,ASV_30,0.1623931623931624,4014,Rattus rattus,village,3,0.00255544688771808,31697,Non_core,38,46,8
Andatsakala,ASV_30,0.1623931623931624,4016,Rattus rattus,village,3,0.00292322870610589,27367,Non_core,38,46,11
Andatsakala,ASV_30,0.1623931623931624,4018,Rattus rattus,village,3,0.00153643546971027,22780,Non_core,38,46,16
Andatsakala,ASV_30,0.1623931623931624,4024,Rattus rattus,village,3,0.00180649274746294,18821,Non_core,38,46,28
Andatsakala,ASV_30,0.1623931623931624,4026,Rattus rattus,village,3,0.00419429035313218,22173.000000000004,Non_core,38,46,68
Andatsakala,ASV_30,0.1623931623931624,4033,Rattus rattus,village,3,0.00375505488157134,17310,Non_core,38,46,78
Andatsakala,ASV_300,0.19658119658119655,3568,Rattus rattus,secondary_forest,1,0.01326611833377553,18845,Non_core,46,6,32
Andatsakala,ASV_300,0.19658119658119655,3581,Rattus rattus,semi-intact_forest,1,0.00292483182217022,17095,Non_core,46,6,24
Andatsakala,ASV_300,0.19658119658119655,3592,Rattus rattus,agroforest,1,0.00373909430826755,33698,Non_core,46,6,5
Andatsakala,ASV_300,0.19658119658119655,3599,Rattus rattus,agroforest,1,0.01537276196066921,27256,Non_core,46,6,9
Andatsakala,ASV_300,0.19658119658119655,3600,Rattus rattus,agroforest,1,0.00413878948187334,32135,Non_core,46,6,8
Andatsakala,ASV_300,0.19658119658119655,3613,Rattus rattus,agroforest,1,0.00423613935204012,29508,Non_core,46,6,8
Andatsakala,ASV_300,0.19658119658119655,3622,Rattus rattus,agroforest,1,0.00604628535686983,28778,Non_core,46,6,15
Andatsakala,ASV_300,0.19658119658119655,3634,Rattus rattus,village,1,0.00363023952095808,26720,Non_core,46,6,28
Andatsakala,ASV_300,0.19658119658119655,3638,Rattus rattus,village,1,0.03543877694141848,21389,Non_core,46,6,6
Andatsakala,ASV_300,0.19658119658119655,3639,Rattus rattus,village,1,0.00436058194678884,49764,Non_core,46,6,6
Andatsakala,ASV_300,0.19658119658119655,3643,Rattus rattus,village,1,0.00212503427474636,14588,Non_core,46,6,26
Andatsakala,ASV_300,0.19658119658119655,3645,Rattus rattus,village,1,0.01518170948222761,27599,Non_core,46,6,6
Andatsakala,ASV_300,0.19658119658119655,3656,Rattus rattus,flooded_rice,1,0.00174610954539884,32644,Non_core,46,6,27
Andatsakala,ASV_300,0.19658119658119655,3657,Rattus rattus,flooded_rice,1,0.01133353865106252,32469.999999999996,Non_core,46,6,6
Andatsakala,ASV_300,0.19658119658119655,3658,Rattus rattus,village,1,0.00573671497584541,26496,Non_core,46,6,6
Andatsakala,ASV_300,0.19658119658119655,3659,Rattus rattus,village,1,0.02361471429521719,15033,Non_core,46,6,6
Andatsakala,ASV_300,0.19658119658119655,3669,Rattus rattus,brushy_regrowth,2,0.0050668186712268,31578,Non_core,46,6,9
Andatsakala,ASV_300,0.19658119658119655,3680,Rattus rattus,brushy_regrowth,2,0.01202010258535827,19301,Non_core,46,6,3
Andatsakala,ASV_300,0.19658119658119655,3689,Rattus rattus,agriculture,2,0.01054387721054387,14985,Non_core,46,6,7
Andatsakala,ASV_300,0.19658119658119655,3726,Rattus rattus,secondary_forest,2,0.00591487720200591,7777,Non_core,46,6,58
Andatsakala,ASV_300,0.19658119658119655,3761,Rattus rattus,agroforest,2,0.00189322226429382,18487,Non_core,46,6,39
Andatsakala,ASV_300,0.19658119658119655,3774,Rattus rattus,agroforest,2,0.00886006576543661,10948,Non_core,46,6,12
Andatsakala,ASV_300,0.19658119658119655,3780,Rattus rattus,flooded_rice,2,0.00392968562514998,33336,Non_core,46,6,19
Andatsakala,ASV_300,0.19658119658119655,3782,Rattus rattus,flooded_rice,2,0.00148616013375441,16149,Non_core,46,6,2
Andatsakala,ASV_300,0.19658119658119655,3792,Rattus rattus,village,2,0.00297859665546147,23501,Non_core,46,6,67
Andatsakala,ASV_300,0.19658119658119655,3802,Rattus rattus,village,2,0.00537701638114292,15994,Non_core,46,6,1
Andatsakala,ASV_300,0.19658119658119655,3808,Rattus rattus,flooded_rice,2,0.00485129719468466,18964,Non_core,46,6,2
Andatsakala,ASV_300,0.19658119658119655,3811,Rattus rattus,flooded_rice,2,0.0055304280722814,46651,Non_core,46,6,44
Andatsakala,ASV_300,0.19658119658119655,3815,Rattus rattus,village,2,0.00349602412942144,14588,Non_core,46,6,26
Andatsakala,ASV_300,0.19658119658119655,3820,Rattus rattus,village,2,0.0015059295977913,15937,Non_core,46,6,46
Andatsakala,ASV_300,0.19658119658119655,3821,Rattus rattus,village,2,0.00124802942722017,15224,Non_core,46,6,31
Andatsakala,ASV_300,0.19658119658119655,3894,Rattus rattus,secondary_forest,3,0.01163019909323871,15219,Non_core,46,6,42
Andatsakala,ASV_300,0.19658119658119655,3906,Rattus rattus,secondary_forest,3,0.00216320153827664,8321,Non_core,46,6,16
Andatsakala,ASV_300,0.19658119658119655,3912,Rattus rattus,secondary_forest,3,0.00510708401976935,18210,Non_core,46,6,13
Andatsakala,ASV_300,0.19658119658119655,3915,Rattus rattus,secondary_forest,3,0.00726944709752732,18846,Non_core,46,6,20
Andatsakala,ASV_300,0.19658119658119655,3960,Rattus rattus,village,3,0.00252616383976903,11084,Non_core,46,6,43
Andatsakala,ASV_300,0.19658119658119655,3963,Rattus rattus,village,3,0.00195955805711903,23985,Non_core,46,6,74
Andatsakala,ASV_300,0.19658119658119655,3970,Rattus rattus,village,3,0.0058253428188473,19398,Non_core,46,6,8
Andatsakala,ASV_300,0.19658119658119655,3981,Rattus rattus,village,3,0.00290431060837664,26168,Non_core,46,6,1
Andatsakala,ASV_300,0.19658119658119655,3987,Rattus rattus,village,3,0.00937368838315534,21443,Non_core,46,6,43
Andatsakala,ASV_300,0.19658119658119655,3996,Rattus rattus,agroforest,3,0.00114409930781991,17481,Non_core,46,6,9
Andatsakala,ASV_300,0.19658119658119655,3999,Rattus rattus,agroforest,3,0.00243787354513998,12716,Non_core,46,6,24
Andatsakala,ASV_300,0.19658119658119655,4006,Rattus rattus,agroforest,3,0.00556962025316455,25675,Non_core,46,6,34
Andatsakala,ASV_300,0.19658119658119655,4007,Rattus rattus,agroforest,3,0.0092656142759094,20398,Non_core,46,6,13
Andatsakala,ASV_300,0.19658119658119655,4022,Rattus rattus,agroforest,3,0.00159083678014635,18858,Non_core,46,6,36
Andatsakala,ASV_300,0.19658119658119655,4037,Rattus rattus,village,3,0.00186428038777032,18774,Non_core,46,6,47
Andatsakala,ASV_3004,0.02991452991452991,3612,Rattus rattus,agroforest,1,0.00131986395248489,19699,Non_core,7,59,21
Andatsakala,ASV_3004,0.02991452991452991,3869,Rattus rattus,agriculture,3,0.00278514588859416,15080,Non_core,7,59,86
Andatsakala,ASV_3004,0.02991452991452991,3872,Rattus rattus,agriculture,3,0.00243624300228073,19292,Non_core,7,59,3
Andatsakala,ASV_3004,0.02991452991452991,3885,Rattus rattus,agriculture,3,0.00337199202983702,19573,Non_core,7,59,59
Andatsakala,ASV_3004,0.02991452991452991,3909,Rattus rattus,secondary_forest,3,0.00115401101256223,30329,Non_core,7,59,4
Andatsakala,ASV_3004,0.02991452991452991,3919,Rattus rattus,secondary_forest,3,0.00209476727135615,23869,Non_core,7,59,4
Andatsakala,ASV_3004,0.02991452991452991,4007,Rattus rattus,agroforest,3,0.00107853711148151,20398,Non_core,7,59,13
Andatsakala,ASV_3008,0.02564102564102564,3820,Rattus rattus,village,2,0.00188241199723912,15937,Non_core,6,49,46
Andatsakala,ASV_3008,0.02564102564102564,3844,Rattus rattus,brushy_regrowth,3,0.00122100122100122,24570,Non_core,6,49,10
Andatsakala,ASV_3008,0.02564102564102564,3851,Rattus rattus,brushy_regrowth,3,0.00147391176181585,20354,Non_core,6,49,40
Andatsakala,ASV_3008,0.02564102564102564,3969,Rattus rattus,village,3,0.00328790622319641,20986,Non_core,6,49,14
Andatsakala,ASV_3008,0.02564102564102564,3999,Rattus rattus,agroforest,3,0.0014941805599245,12716,Non_core,6,49,24
Andatsakala,ASV_3008,0.02564102564102564,4023,Rattus rattus,village,3,0.00616307829542229,24663,Non_core,6,49,49
Andatsakala,ASV_301,0.1452991452991453,3563,Rattus rattus,secondary_forest,1,0.01572021549059436,22646,Non_core,34,1,65
Andatsakala,ASV_301,0.1452991452991453,3574,Rattus rattus,semi-intact_forest,1,0.00437117522168102,32028,Non_core,34,1,54
Andatsakala,ASV_301,0.1452991452991453,3630,Rattus rattus,village,1,0.04777019520710999,18903,Non_core,34,1,1
Andatsakala,ASV_301,0.1452991452991453,3634,Rattus rattus,village,1,0.00875748502994012,26720,Non_core,34,1,28
Andatsakala,ASV_301,0.1452991452991453,3639,Rattus rattus,village,1,0.00140663933767382,49764,Non_core,34,1,6
Andatsakala,ASV_301,0.1452991452991453,3645,Rattus rattus,village,1,0.00108699590564875,27599,Non_core,34,1,6
Andatsakala,ASV_301,0.1452991452991453,3646,Rattus rattus,village,1,0.00694815606627472,24323,Non_core,34,1,34
Andatsakala,ASV_301,0.1452991452991453,3654,Rattus rattus,village,1,0.00229536418412099,24397,Non_core,34,1,84
Andatsakala,ASV_301,0.1452991452991453,3655,Rattus rattus,village,1,0.0014951746635857,29428,Non_core,34,1,6
Andatsakala,ASV_301,0.1452991452991453,3659,Rattus rattus,village,1,0.01283842213796314,15033,Non_core,34,1,6
Andatsakala,ASV_301,0.1452991452991453,3660,Rattus rattus,village,1,0.00328275007742335,16145,Non_core,34,1,50
Andatsakala,ASV_301,0.1452991452991453,3728,Rattus rattus,semi-intact_forest,2,0.00152384822471681,19687,Non_core,34,1,30
Andatsakala,ASV_301,0.1452991452991453,3761,Rattus rattus,agroforest,2,0.00135230161735273,18487,Non_core,34,1,39
Andatsakala,ASV_301,0.1452991452991453,3781,Rattus rattus,flooded_rice,2,0.00272156315422191,14330,Non_core,34,1,29
Andatsakala,ASV_301,0.1452991452991453,3799,Rattus rattus,village,2,0.00316806589577063,12626,Non_core,34,1,1
Andatsakala,ASV_301,0.1452991452991453,3802,Rattus rattus,village,2,0.00437664124046517,15994,Non_core,34,1,1
Andatsakala,ASV_301,0.1452991452991453,3821,Rattus rattus,village,2,0.00302154492905938,15224,Non_core,34,1,31
Andatsakala,ASV_301,0.1452991452991453,3831,Rattus rattus,brushy_regrowth,3,0.00321660940127202,13679,Non_core,34,1,3
Andatsakala,ASV_301,0.1452991452991453,3834,Rattus rattus,brushy_regrowth,3,0.00116222167849278,16348,Non_core,34,1,70
Andatsakala,ASV_301,0.1452991452991453,3838,Rattus rattus,brushy_regrowth,3,0.0023442078530963,20476,Non_core,34,1,3
Andatsakala,ASV_301,0.1452991452991453,3876,Rattus rattus,agriculture,3,0.00127725572484262,32883,Non_core,34,1,38
Andatsakala,ASV_301,0.1452991452991453,3898,Rattus rattus,secondary_forest,3,0.00157581835112097,27922,Non_core,34,1,63
Andatsakala,ASV_301,0.1452991452991453,3910,Rattus rattus,secondary_forest,3,0.00524515393386545,21925,Non_core,34,1,61
Andatsakala,ASV_301,0.1452991452991453,3911,Rattus rattus,secondary_forest,3,0.0058742657167854,24003,Non_core,34,1,3
Andatsakala,ASV_301,0.1452991452991453,3952,Rattus rattus,village,3,0.00736266643153161,22682,Non_core,34,1,16
Andatsakala,ASV_301,0.1452991452991453,3959,Rattus rattus,village,3,0.00136653507440024,19758,Non_core,34,1,21
Andatsakala,ASV_301,0.1452991452991453,3973,Rattus rattus,village,3,0.00123456790123456,29970,Non_core,34,1,1
Andatsakala,ASV_301,0.1452991452991453,3974,Rattus rattus,village,3,0.00195304553037392,24577,Non_core,34,1,56
Andatsakala,ASV_301,0.1452991452991453,3975,Rattus rattus,village,3,0.00130032972646635,21533,Non_core,34,1,1
Andatsakala,ASV_301,0.1452991452991453,3987,Rattus rattus,village,3,0.00163223429557431,21443,Non_core,34,1,43
Andatsakala,ASV_301,0.1452991452991453,4007,Rattus rattus,agroforest,3,0.00171585449553877,20398,Non_core,34,1,13
Andatsakala,ASV_301,0.1452991452991453,4019,Rattus rattus,village,3,0.00674073149419548,8011,Non_core,34,1,1
Andatsakala,ASV_301,0.1452991452991453,4025,Rattus rattus,village,3,0.00374531835205992,25899,Non_core,34,1,88
Andatsakala,ASV_301,0.1452991452991453,4037,Rattus rattus,village,3,0.0041014168530947,18774,Non_core,34,1,47
Andatsakala,ASV_302,0.12393162393162394,3520,Rattus rattus,brushy_regrowth,1,0.00249907704540936,35213,Non_core,29,33,13
Andatsakala,ASV_302,0.12393162393162394,3559,Rattus rattus,secondary_forest,1,0.0035717252263477,36117,Non_core,29,33,5
Andatsakala,ASV_302,0.12393162393162394,3591,Rattus rattus,agroforest,1,0.0077353125451829,41498,Non_core,29,33,82
Andatsakala,ASV_302,0.12393162393162394,3600,Rattus rattus,agroforest,1,0.00186712307452932,32135,Non_core,29,33,8
Andatsakala,ASV_302,0.12393162393162394,3607,Rattus rattus,agroforest,1,0.00182166525330569,31839,Non_core,29,33,23
Andatsakala,ASV_302,0.12393162393162394,3620,Rattus rattus,agroforest,1,0.00421425260230098,23729,Non_core,29,33,85
Andatsakala,ASV_302,0.12393162393162394,3660,Rattus rattus,village,1,0.0064416227934345,16145,Non_core,29,33,50
Andatsakala,ASV_302,0.12393162393162394,3713,Rattus rattus,secondary_forest,2,0.00510576221735959,58953,Non_core,29,33,7
Andatsakala,ASV_302,0.12393162393162394,3742,Rattus rattus,agroforest,2,0.00114457400386293,41937,Non_core,29,33,11
Andatsakala,ASV_302,0.12393162393162394,3767,Rattus rattus,agroforest,2,0.00207452938916634,13015,Non_core,29,33,38
Andatsakala,ASV_302,0.12393162393162394,3774,Rattus rattus,agroforest,2,0.0046583850931677,10948,Non_core,29,33,12
Andatsakala,ASV_302,0.12393162393162394,3780,Rattus rattus,flooded_rice,2,0.00149988000959923,33336,Non_core,29,33,19
Andatsakala,ASV_302,0.12393162393162394,3791,Rattus rattus,village,2,0.00638844110096125,16749,Non_core,29,33,12
Andatsakala,ASV_302,0.12393162393162394,3792,Rattus rattus,village,2,0.00340411046338453,23501,Non_core,29,33,67
Andatsakala,ASV_302,0.12393162393162394,3800,Rattus rattus,village,2,0.00911398246423627,17336,Non_core,29,33,20
Andatsakala,ASV_302,0.12393162393162394,3802,Rattus rattus,village,2,0.00531449293485056,15994,Non_core,29,33,1
Andatsakala,ASV_302,0.12393162393162394,3822,Rattus rattus,flooded_rice,2,0.00127950584601808,22665,Non_core,29,33,10
Andatsakala,ASV_302,0.12393162393162394,3845,Rattus rattus,brushy_regrowth,3,0.00207468879668049,15906,Non_core,29,33,2
